AccountName,gameId,isPositive,review,Polarity
yee haw,219740,Recommended,Pros + Both keyboard and controller friendly ( I used both and found the controls to be crisp on both methods ) + Amazing soundtrack .,1
Yuniac,219740,Recommended,"A Hat In Time is a hat of amazingness , quality , impressiveness , incredibleness and a wow of a game A Hat In Time is a hat of soft , sweet , tuneful and a pleasant to hear a type of music and soundtracks and when things get real the strong cadences get in and heavy rythem introduce itself to us A Hat In Time is a hat of nice , fun and truly enjoyable gameplay with well implemented mechanics all within your hats , a hat in time has so many things to do it will always keep you eager to see what's next and to unlock something new whether its a new hat , a flair for that said Hat or a whole new world with its challanges : ) A Hat In Time is a hat of personalized , unique and incredible voice acting that create a whole story and a background for each character just by the few lines that it says but that can't be achieved without a funny , comedian writing that complete the picture for a hat in time and keeps the journey fresh and amusing I'm thrilled and elated by this game , I had so much fun playing it that I felt sad when I finished it but hoping for more DLCs to come : ) this game is fun and nothing but fun this game is too good to be real .",1
Zanite,253230,Recommended,"This really is one of the most fun games I've ever played , the music in this game is amazing and the controls are so smooth , although you need a pretty good pc to run it , I'd honestly recommend this game to anyone who is bored , It has so much content and is honestly one of my favorite games .",1
zax,219150,Recommended,"It may take him some ( or some more ) tries in the beginning though : ) Add this up with a lovely soundtrack and a DLC that doubles the already vast content and you've got a month , a quarter , maybe even half a year covered .",1
Zetadar,219740,Recommended,"Magnificent , incredibly addictive Rouge like game , randomly generated with dark and humorous themes aswel as great soundtrack and gameplay , isaac is all about luck and skill , aswel as planning ahead , you can't just throw yourself into hordes of enemies without studying their A .",1
zombie.autopilot,113200,Recommended,"Hard as nails , tons of unlockables , brilliant and memorable music .",1
sverhrazum,219740,Recommended,"This game is laugh a minute Not to mention great gameplay , sound , e .",1
#tiny.,253230,Recommended,"From the text , to the random halt of the music and the distorted art .",0
*:･ﾟ✧DiscoSwan･ﾟ,219740,Recommended,"( like I did ) The game's music , sound , art and effects are wonderful to my ear balls .",1
:wq,253230,Recommended,"In terms of essential options , you have all the ones you'd expect from a decent PC game : FoV sliders , individual audio sliders , wide array of FPS locks , and plenty of graphical options .",0
A Single Xanax,219740,Recommended,"If you are a fan of survival games with an amazing art style , the this game is for you Not only do I love the art style of this game , but I also love the whole atmosphere of it .",1
☆ShinyMew112,253230,Recommended,"The writing is on par with Paper Mario : The Thousand Year Door ( and with TONS of references to it as well ) Next up , Art direction , and oh my god this game looks AND sounds fantastic .",1
⛧ Black Goat ⛧,219150,Recommended,"Despite the length , the first act was playful in tone and unoffensive with cute , upbeat art and music , sympathetic ( though intentionally cliched ) characters and enough narrative foreshadowing in the subtle yet ominous hints that something terrible is still to come to keep even a genre hater like myself clicking until DDLC peeled back it's cutesy skin and showed the horrid gristle underneath .",1
❤ $wirl ❤,253230,Recommended,it lures you in with some bright colors and makes you kill some people while jamming to my favorite soundtrack in a game ever .,1
Acalyson™,219740,Recommended,"in my opinion , if this game is was released with a price I won't be complaining because this game would worth every penny since it is free the best way to support the developers is buying the DLC which includes OST ( official soundtrack ) , awesome wallpapers and etc , Simple Review HUH sound like I wrote my homework That's all Hope you find this Review helpful ( even though it's not ) Love Jessica",0
Ƥyrefeather,253230,Recommended,"A lot of small things , music remixes , and things like neat artwork for every level makes adds a great touch to the game .",1
Aeonara,219740,Recommended,"The game is very colorful , has a great direction on art , has quality voice acting , an amazing soundtrack , and so much more .",1
レディリナ(Madame Bowsypon),219740,Recommended,"The characters , environments , music , and aesthetics all just tie it all together .",1
Allesmere,219740,Recommended,"The art style is cute and beautiful , the music is catchy .",1
✪ Saul Goodman [索尔古德],113200,Recommended,The art and sound effects are amazing and I have no complaints,1
apljee,219150,Recommended,"The game itself is amazing the graphics , sound , and everything just comes together perfectly for an amazing storytelling process .",1
apljee,219740,Recommended,"The game itself is amazing the graphics , sound , and everything just comes together perfectly for an amazing storytelling process .",1
appelpie,219740,Recommended,"All in all , you should definitely play this game if you're into 8 bit like graphics , top down shooters , and badass music .",1
AssassinGlasgow,253230,Recommended,"The art and music is fantastic , as well as the visual designs in the game .",1
♥ Onee~Chan ♥,4000,Recommended,"As such , making the atmosphere evoke much more stronger feelings into the audience , when a certain emotion is needed in that scene .",1
Avolicis,253230,Recommended,"The visual designs of the characters and environments are delightful , with excellent voice acting that at times is almost more striking than the characters themselves the soundtrack also meshes well with the atmosphere of each level , with a nice variety of alternate music of the same quality that still maintains the feeling of the original tracks .",1
Avolicis,219740,Recommended,"The visual designs of the characters and environments are delightful , with excellent voice acting that at times is almost more striking than the characters themselves the soundtrack also meshes well with the atmosphere of each level , with a nice variety of alternate music of the same quality that still maintains the feeling of the original tracks .",1
BackInTheHoopty,113200,Recommended,"The music , the pixel art , and the actual game itself is all made by one person .",0
BC,219740,Recommended,"There are also other unlockables such as color schemes , music , etc .",0
BevaBanzai,4000,Recommended,"Cutesy art style and music , very lovable .",1
Blank,238460,Recommended,"If you love VNs , love VNs that poke fun at other VNs , love atmospheric games where the music and the subject matter more than the scare factor , PLAY THIS .",1
bobert awful (F+),253230,Recommended,"But the artistry , soundtrack , narrative , and effort put into this game makes it ing shine .",1
Chunderfield,219740,Recommended,"The art is gross , the music is creepy , and the anti religious theme is controversial .",-1
civet,238460,Recommended,"The music , the sound effects , the graphics everything is very nice .",1
Cooper,219740,Recommended,It can be from music remixes to color palette swaps to different hat variations .,0
Cup of n00bles,219740,Recommended,"The sound fits perfectly around the game's atmosphere , providing it with all sorts of adorable and fitting sound effects .",1
d0fo,219740,Recommended,"The character development is well made , the art is anime ish perfect for the weeb audience the game targets ( I'm proud to be part of this community my brothers ) , the music fits perfectly with the ambiance the game wants to have , and the story is well paced .",1
Da Atte,4000,Recommended,"It is a beautifully crafted visual novel with pretty good art , soundtrack and absolutely amazing plot .",1
Dan Classic,219150,Recommended,"I love everything about this game from the retro graphics , psychedelic story , over the top violence , and the superb soundtrack , seriously the songs are the best I've ever heard in a video game and fit perfectly .",1
"Dan, but spooky",219740,Recommended,The music and art are also fantastic .,1
Del Mingus,238460,Recommended,The retro style graphics and great soundtrack gives this game its own unique character and charm .,1
DigitalWffls,219150,Recommended,The music and flashing lights numbed my morals .,0
emperortomato,219150,Recommended,"Turning the music off in this game would not be advised , as it features one of the best soundtracks of any game i've ever played it perfectly complements the 16 bit style and the atmosphere of the game , and I never got tired of listening to it .",1
FleetCommand,253230,Recommended,"For this , you also get cute visuals , a fantastic soundtrack and great voice acting both for you and the other characters surrounding you .",1
Flimsy,253230,Recommended,"Good music , cute and charming game .",1
fluxxy,219740,Recommended,"In conclusion : It's a really fun 3D platformer with really cute art style and a wonderful soundtrack , colorful and enjoyable worlds and all in all a great experience worth giving a shot .",1
Foshizzanator,294100,Recommended,"Set in a twisted atmosphere with dark themes ranging from child abuse , gender identity , suicide , abortion and how religion might negatively affect a child , ",0
Foshizzanator,4000,Recommended,"Set in a twisted atmosphere with dark themes ranging from child abuse , gender identity , suicide , abortion and how religion might negatively affect a child , you play as Isaac a child who is relentlessly being hunted by his mother , who believes her son is corrupted by sin and must sacrifice him to prove her love to her god after hearing his voice .",0
Fraise,219740,Recommended,The music and visuals make this game .,1
FROWNIES,253230,Recommended,Amazing soundtrack and art style .,1
gabyswizo,113200,Recommended,"The atmosphere , style and theme are truly unique and interesting as well .",1
gibby6669,238460,Recommended,"Great music and color styling , hard to put down until it's beat .",1
GrayStillPlays,4000,Recommended,"The graphics and sound effects are simple , but the true value in Rimworld is the story that gets told as you progress through your game .",0
Green Summer,113200,Recommended,The soundtrack is very well strung together and the style of graphics compliments the nature of the game .,1
Groøkere,238460,Recommended,incredible music with pixel art graphics sick as hell .,1
guitarded_ak,238460,Recommended,You can even marry same gender if you want The graphics and music in this game are wonderful and the developers spent a lot of time making it worth while .,1
h0tsp4ce,219740,Recommended,"The cutesy art , music , text , all of it is very immersive .",1
Hobo,253230,Recommended,"Pros : Absolutely stellar soundtrack It themes the game perfectly , and is incredibly catchy Art style fits the motif well .",1
Hopesedge,253230,Recommended,"Sound ( good score ) : The sound is basic like the art , the sounds work for their intended purposes , there's nothing spectacular to talk about nor is there anything unique , the sound it has is right , but it's not something the game is well known for and isn't made to contribute a lot to the game .",1
Indie,219740,Recommended,So many games get you involved in their story and atmosphere but mostly you feel uneasy .,1
Irrapture,219740,Recommended,"However , Lumine is staggeringly ugly and has an annoying voice .",-1
jaz,219740,Recommended,The whole story is adorable and i love the art and music .,1
jbtheskater,219150,Recommended,"The music , the art style and the atmosphere are at once simplistic and unforgettable .",1
Jenny with a Glock,219150,Recommended,"it has amazing tracks , sound art , sprite work and not to mention a ing dungeon defenders crossover .",1
jhell,294100,Recommended,"The story is minimal but still original , and is served well by a gorgeous soundtrack , simple yet nice looking graphics , and surprises like the arcade , the secret rooms , and so on .",1
JohnnyTheTHICC,4000,Recommended,"Cons ( if there are any ) We need to have options to change sound , graphics etc .",-1
Kesterion,219740,Recommended,It has a fun cartoony art style with some really bizarre sound effects to go with everything you do .,1
Kishine!,253230,Recommended,"Great soundtrack , voice acting fits very well into the game's aesthetic .",1
LedExperience,238460,Recommended,Trippy music and colors .,1
Lexiathan,4000,Recommended,"Combine this with a story that is somewhat tailored to you , a great plot , a great soundtrack , some great visuals , and just a great story overall , then boom : You have Doki Doki Literature Club .",1
Lunatica 🐰,253230,Recommended,"The soundtrack of A Hat in Time , partially composed by Grant Kirkhope , THE Grant , the same man who composed for Banjo Kazooie and other popular Rare titles of the past , adds life to the visual style of the game .",1
mago,253230,Recommended,"characters are cheerful and memorable , they have great design , atleast i think they do , they look great for the art style the game points torward to , their voice acting is great ( you will find exceptions for this , though . )",1
Meneldil,219150,Recommended,"But what really brings the two together in my opinion , is that both Drive and Hotline Miami go straight to the point : killer atmosphere , violence , enthralling music .",1
MrFunkSandwich,219740,Not Recommended,"For review purposes I'd like to make a few notes : I am not a phenomenal judge of art , the music is standard enough to not comment on , and being familiar with Ren Py , this game is a technical marvel with at least one extremely talented programmer at the helm .",0
Mysterious,219740,Recommended,Graphic : Good When you change your graphic in game in make a glitch but never mind Music : absolutely perfect I recommend you'll like all music in this game I promise .,1
ND4SPD,113200,Recommended,"Fitting music and gruesome sound effects the audio varies from funny to haunting , exactly that of the atmosphere .",1
Nehel,219740,Recommended,"A cute VN with comfy atmosphere , music , and story .",1
Neppu Tennouboshi,253230,Recommended,"As the track starts playing , you notice nothing wrong at first , until 8 notes in when you notice the melody starts to be off pitch as well as the music glitching in some parts , this creates a creepy and spine chilling atmosphere already , coupled with the kind of things you experience in Act 2 .",1
Nepra,219150,Recommended,"Just like almost every VN game , you kinda take routes The girls will be falling in love with you , and that's where the atmosphere , where you've been used to enjoy yourselves change into the horror .",0
Nexo,219740,Recommended,It's also charming in graphics and music .,1
NIPScaps,253230,Recommended,The game has fantastic graphics and good soundtrack .,1
Phreeker,238460,Recommended,"This game is awesome , the best thing about it is the incredible soundtrack and visuals .",1
Phreeker,219150,Recommended,"This game is awesome , the best thing about it is the incredible soundtrack and visuals .",1
pocs,219150,Recommended,"Fantastic game Don't be put off by the basic gfx , the soundtrack is stunning and it really brings that amiga nostalgia .",1
post-punk,219740,Recommended,"Setting and Atmosphere : Hotline Miami has enough of the atmosphere , soundtrack , and gore to be in the leagues of GTA : Vice City .",1
Predysto,4000,Recommended,Horror elements in this game are top notch The art and music were fitting .,1
rainy,253230,Recommended,"The voice acting and humor are on point , character animations are expressive , the presentation as a whole is very visually pleasing .",1
Razonix,219150,Recommended,"The graphics are great the way they are , the soundtrack is really cool , the story is very captivating and everything was developed by only one person Bravo , man Ah , of course , there're the achievements and the trading cards available , so it's another major thumbs up for this game .",1
Redeye_Target,219740,Recommended,"The music , the lighting , the apparitions that come with insanity .",0
Rocking_Star101,219150,Recommended," After that the game really started to freak me out with the various well placed executed glitches in the code , along with the wonderful sound effects .",1
Rocking_Star101,219150,Recommended,"Pros : Unique game / design concept Excellent storyline Wonderful sound design ( really shines late game ) Pretty good graphics for a visual novel Gets you comfortable with the game before throwing you off a cliff into lava to cook your sanity fora bit before feasting on it Don't really know if I can even call this a game , because of some of it's mechanics ( the mechanics being the Pro point here ) ",1
SandSquid16,413150,Recommended,"The music is charming , and I love the art style .",1
Scyther,4000,Recommended,A quaint and relaxing audio visual treat .,1
Seegson Synthetics,219740,Recommended,Visuals and sound This game features amazing art with colors that pop and fantastic character designs .,1
Seph,219740,Recommended,"Plot wise , the last world definitely didn't receive the same attention as the previous 3 , lacking any of the cool characters and atmosphere the previous ones featured , and I thought that was pretty weird .",-1
Shining_Falcon,238460,Not Recommended,"For those of you who dark narratives , in games other than VNs I recommend these : Serena combines a talented production team ( fans and game developers ) , superb voice acting , haunting atmosphere , enveloping visuals , and an emotional range that is told in one hour .",1
Sir Wilfrey,253230,Recommended,"Every single detail had me smirking in remembrance of a childhood long gone , and the happiness infused wonder of it all captured in everything from the music to the animation to the enemies and characters , it's all too good to be true .",1
Spooky E-boy #2403,4000,Recommended,Graphics gets an 3/5 The Music : It sounds like you're actually in an secret Basement which can go from Creepy Music to 8 bit styled Arcade music .,1
Spooky Rock,219740,Recommended,"Freaking amazing game , love the sounds , and the graphics compliment the style of game wonderfully Highly recommend",1
Step Kick Kick Leap Kick Touch,219740,Recommended,"The music , art design , and even graphics are phenomenal and fit the theme of the game .",1
SweenyMee,219740,Recommended,"It got really pretty art ( in witch I mean the caracers are drawn in a really good way and the nature and npc's also ) , and the music is a really nice background melody is really good to have if you r relaxing .",1
SylentPtr,698780,Recommended,"I played through the game , friends watching on eagerly , as the creepy music and visual effects toyed with my mind .",1
texdade,219150,Recommended,"Playthrough after playthrough the whole thing gets worse , the music creepier and glitch effects start appearing on screen , contrasting with the bright colored art style .",0
The Holy Sy,219150,Recommended,"The old school art style suits the game well , as does the music .",1
The Noot Noot Man,219740,Recommended,It has one helluva style and atmosphere .,1
The Satellite,219740,Recommended,"The art style is colorful and charming , and the music complements it as well as the game worlds perfectly .",1
Turnip,238460,Recommended,"its a top down action game with a hazy story and an amazing soundtrack dont let the retro graphics hold you back , they fit perfectly",1
Vampyri,4000,Recommended,"So TBOI looks good , and sounds even better .",1
Violet,238460,Recommended,The music is awesome and the backgrounds are bright and colorful .,1
Yizz,4000,Recommended,"Places like the community center or the museum extend the amount of time you can spend with the game The art style is beautiful The music is amazing The game will make you happy , calm , and relaxed It is only 15 ( when not on sale ) ",1
yung phil,219150,Recommended,"soundtrack is goat the masks are great and add to the game the vibrant visuals are insane the story is laughably strange , but compelling .",1
ZellTik,113200,Recommended,"If you are thinking of buying this game , go ahead It has amazing music that gets stuck in your head it also has memorable characters , cool artwork , cute little pets that you just want to hug .",1
Zippy,219740,Recommended,"The technical parts art direction , voice acting , sound design are all well done , but the game most especially does well something which I adore : it is fantastical , lighthearted , and ridiculous , and more importantly it makes no effort to explain itself , apologize , or be ashamed of that fact .",1
anaid,238460,Recommended,"Retro graphics , 80's influences aesthetics and music .",0
Angel Boy,253230,Recommended,"Doki doki is not oki doki I find myself losing some screws Due to heavy plot line i'm confused When I try to care They ruin slice of life atmosphere Where I don't belong Because i'm as quiet as a stone None of these girls wear a thong I thought I'd write a poem About this crazy maze That loops around when it's light outside And makes me go insane I hear Sayori yell It gives my ears a scare And fills my mind with strange remorse What have I done to her I thought that we were friends But we can't make amends I trusted you but all you did Was break my heart and spit on me Not to mention you scared a girl That I was hitting on before You should've been more honest Perhaps I didn't care that much You were the best of friends But in the end I took the blame I thought of spending time With Natsuki by my side We made a promise to one another To have fun with none other than each other Read manga , bathe in the sun But someone let us down Then our Yuri came to town And of course to ruin our fun , She desired it the most We weren't even close I don't know where she came from But that girl is insane , though .",-1
♥ Onee~Chan ♥,698780,Recommended,"Atmosphere : Well drawn classrooms and good ambients to make you feel much more emotions during scenes like Spending time with your childhood friend , a much more lighter colour of the atmosphere is used instead of the darker tone colours , making you feel a warm fuzzy feeling inside : 3 .",1
Buheheporcodio,238460,Recommended,This is one of those weird games with a strange atmosphere that grows on you .,1
-c,698780,Recommended,"The soundtrack is limited , but the music is catchy while still fitting the atmosphere .",0
Chum,253230,Recommended,"The game's music and world is what really sells it , I found myself simply standing or sitting around and appreciating the game's atmosphere , something I rarely do in any game .",1
civet,294100,Recommended,"The music , the sound effects , the graphics everything is very nice .",1
Speedflow,219150,Recommended,Music is top notch and really helps build the atmosphere of the game .,1
@uRoN,219740,Recommended,"This game is pretty easy conceptually , but everything looks great , from gameplay to soundtrack .",1
-=Zombine3D=-,219740,Recommended,Pros : Solid and skilled gameplay Fantastic visuals Beautiful soundtrack Actually funny and charming writing,1
100% Hippo,253230,Recommended,"It is one of the best 3D platformers I've played , with entertaining levels , a phenominal soundtrack , solid controls , and on top of it all , it is just so cute The platforming in the game feels really smooth and intuitive ( with the one exception of the few wires you walk on ) .",1
12p Ronald,253230,Recommended,"The game has huge worlds that are filled to the brim with content and collectibles , the soundtrack adjusts according to the area you are in to set the mood , the visuals are excellent and the gameplay is what I really enjoy in this game .",1
12p Ronald,219740,Recommended,"The game has huge worlds that are filled to the brim with content and collectibles , the soundtrack adjusts according to the area you are in to set the mood , the visuals are excellent and the gameplay is what I really enjoy in this game .",1
adam,219740,Recommended,"Though this game has a well made soundtrack , great graphics , and a creative backstory , the game lacks depth because of its poorly made combat system and over the top violence .",1
adam,238460,Recommended,"In conclusion , though this game is extremely violent and the combat / AI system is poor , I recommend playing it because of the excellent aesthetics and soundtrack the game provides .",1
adam,219150,Recommended,"In conclusion , though this game is extremely violent and the combat / AI system is poor , I recommend playing it because of the excellent aesthetics and soundtrack the game provides .",1
ahaha.wav,219740,Recommended,"3D collection platformer with surprisingly varied environments , hilarious writing , great music , responsive controls and ing adorable character designs .",1
Ahmysin,253230,Recommended,Totally Awesome First was holding back cause of the class 2D look but the gameplay and soundtrack is totally awesome Not to mention the humor included .,1
Ahmysin,219740,Recommended,Totally Awesome First was holding back cause of the class 2D look but the gameplay and soundtrack is totally awesome Not to mention the humor included .,1
Aushy,253230,Recommended,"It sucks you in with the interesting music and art style , and keeps you there with it's intense , reaction time testing gameplay .",1
Av,219740,Recommended,"Looks great , soundtrack is fantastic , plays great whether on controller or keyboard , and as everyone will tell you , very cute ( unless we're on about chapter 3 ) .",1
AwooDeathSquads,219740,Recommended,"Not only It is utterly enjoyable , fun , and positively challenging at times , it also has cute visual design , great soundtrack , incredible voice acting , and levels that are actually interesting to explore .",1
Barrel,219740,Recommended,"A cute as hell platformer with stellar controls , great music , and awesome design .",1
BerZerK,238460,Recommended,"Hard as balls doesn't have a very satisfying story but it has great visuals , beautiful art design , challenging level design , FANTASTIC soundtrack , and smooth gameplay .",1
Bloobite,219740,Recommended,"Hat in Time has an amazingly hilarious writing style akin to that of Earthbound or TTYD , incredibly solid gameplay mechanics on par to that of Mario Sunshine and others in the genre from the Gamecube / N64 era , a fantastic soundtrack with very memorable tracks , loveable , enjoyable and solidly designed characters with perfectly fitting voice acting , the ability to mix up mission objectives / ideas , introduce clever new mechanics in the form of hats and totally change level atmosphere without sacrificing any core elements that make the game what it is whilst keeping a coherent sense of immersion and an overall cute as heck style .",1
Bonifatius,219150,Recommended,"This game is modern classic Soundtrack is banging , graphics is looking remarkable and shining , gameplay is furious as well .",1
Brentius Caeterson,219150,Recommended,"Wonderful soundtrack , near flawless gameplay , and pixel gore .",1
Broocevelt,219740,Recommended,"If you're looking for a casual but fun co op puzzle platformer , with hilarious humor both in the visuals and the audio , and a narrator with a gorgeous voice , then this is the game for you and your friend ('s ) .",1
Caedus,219740,Recommended,"this game is amazing , its super fun and has a very nostalgic platforming feel to it , the music is very nice , has a really cozy feel to it , the humor is awesome , and most importantly its super cute and wholesome .",1
Cernepel,253230,Recommended,"Great music , and atmosphere , gamplay is okay ( good score ) would answer the phone again .",1
Chum,253230,Recommended,"Then again , it's less challenging difficulty suits its overall feel good atmosphere and childlike tone .",1
Commander Adams Springwar,253230,Recommended,Cool theme plot Good music Pixel blood gore Animal masks guns .,1
Connor1468,698780,Recommended,"All the original music is amazing , The graphics are great And the gameplay is on point",1
Connor1468,4000,Recommended,"All the original music is amazing , The graphics are great And the gameplay is on point",1
Cosmoknaut,253230,Recommended,"It's Harvest Moon meets Rune Factory all the charm and dulcet atmosphere of the former meeting the faster paced , engaging pace and openness of the latter .",0
Cosmoknaut,4000,Recommended,"it's Harvest Moon meets Rune Factory all the charm and dulcet atmosphere of the former meeting the faster paced , engaging pace and openness of the latter .",1
CrazedG,253230,Recommended,it's pretty difficult too The atmosphere and the soundtracks are incredible with the vibe of the 80s .,1
Crimson-Albedo,219740,Recommended,Pros + Cute + Variety of mechanics + Fun explorable levels + Nice progression of skills + Awesome soundtrack with unlockable remixes Mix Story would be forgotten without the charm,1
Crouchy,253230,Recommended,"Early Access Review It is hard to tell that this game is in early access because there is already so much content and it is so much fun The Firefly aesthetic is simply brilliant , the music is cool and the gameplay is so addictive .",1
Dan Classic,219740,Recommended,"I love everything about this game from the retro graphics , psycodelic story , over the top violence , and the superb soundtrack , seriously the songs are the best i've ever heard in a video game and fit perfectly .",1
Daveacus,253230,Recommended,This game has a beautiful way of making the collecting aspect of games fun and entertaining and it never feels like a chore because of the colorful and amazing atmosphere the game brings to the table .,1
Definitely not a Lolicon,4000,Recommended,"it's got very nice atmosphere , LOTS and LOTS of stuff to do , monsters to slay or treasures to find etc .",1
dheart88,219740,Recommended,"once you died , you died forever and have to repeat again from the beginning ( unless you use mod that allow load on last save ) I really like the capability of modding the game I have to be honest , I still can't survive more than 20 days in game so I use the mod I mentioned before to make the game easy as I want to see the feature and memorize them before playing harsh mode pro : great sound effects good graphics great gameplay .",1
Diopside,253230,Recommended,"The entire game flows at a remarkable pace , with pumping music and gorey visuals marking an unforgettable experience from start to finish .",1
Diopside,219150,Recommended,"The entire game flows at a remarkable pace , with pumping music and gorey visuals marking an unforgettable experience from start to finish .",1
downphoenix,113200,Recommended,"The gameplays , looks , and sounds great .",1
DrunkleTom,219740,Recommended,"The people at Klei Entertainment combine great gameplay , a brilliant hand drawn art style and some brilliant music , and overall they create a world so eerie yet charming that it draws you in , asks you for more money for DLC and knows you can't resist .",1
Edock,219740,Recommended,"Pros : Pixel art that seems to be alive Very chill soundtrack Wide variety of crops , even some that can be unlocked later Pretty high replay value Lots of NPCs you can get married to Combat is fresh to the genre .",1
Eigan123,219740,Recommended,"This world is alive , full of details , both large and small , some random , some not , from Roomba rides , to scooter horns , to pattycake with the man in blue , to random posters plastered in various worlds , to talking owls , to curious crows , to picture taking , to jokes , to jokes WITHIN jokes , to clever responses , to humorous interactions , to easter eggs , to random jumps on floating cookies , to scary ledges , to tightrope mechanics , to engrossing music , to the vibrant surroundings and atmosphere , the list goes on .",1
Elictus,219740,Recommended,"It's an amazing game with amazing graphics ( cartoon graphics ) , amazing music , amazing story , amazing experience , amazing concept and amazing everything : ) ( good score ) .",1
Energonchi,219150,Recommended," Great graphic presentation , great ost soundtrack with a few top head off tunes that are quivering and both shining into a stardom gaze of satisfaction Its like talking to hot girls that are now into you whatever who u are female or male and it guides you into an aftermath of bringing 6 hours of gloomy appreciation It teaches you a throne of finding out things and a mystery to a lot of gamers",1
Enoch,219740,Recommended,"I LOVE this game it's fun and addictive , the graphics and music is gorgeous , Highly addictive and lots to do recommended o /",1
Ereku Toro,253230,Recommended,"The soundtrack is amazing , the art style is adorable and imaginative , and what little plot exists is driven by the game mechanics in a hilariously childish way .",1
Err,219740,Recommended,"Great gameplay , arguably replayable , interesting graphics and music , and a confusing but somewhat interesting story .",1
Fältmarskalk saft och bulle,413150,Recommended,Pros : * The soundtrack * The 2D design * Interessting events * Alot of unlockable areas * Character diversity * Rewards strategy of farming,1
FantasticFaisal,219740,Recommended,"Don't Starve , well i've seen this game and watched it video's way before the update's , i don't remember how long it was new thing , the sound's , system , graphic's , it's only miss the online co op type , but it has many lovely mod's that people made , and thanks to them and the game , they've created something new , yet this game is kinda dying by time because you're all by yourself , but as single player game , it's great game indeed : 3",1
finoma,219740,Recommended,"Atmosphere , pacing , music , palette , gameplay , hidden items , quests , farming , the hidden Dwarven items , hidden characters .",0
Finzy,219740,Recommended,"Art direction and soundtrack are fantastic and the controls are very fluid , bouncy and never managed to annoy me through the course of the game .",1
Fleck,253230,Recommended,"Fast paced , killer music and graphics makes for a thrilling and psychedelic experience that everyone should experience , And leaves you asking for more .",1
Free Ass,219150,Recommended,"The art , music , gameplay , story .",0
FREEDO,253230,Recommended,"The game is straight outta the classic console generations , utilizing the technology limitations to hone its scope to core mechanics and maximizing immersion through colorful aesthetic and sound .",1
Futashy,253230,Recommended,"The music , characters , and little details are amazing and fun I highly reccommend for anyone who like platformers like Banjo Kazooie or Super Mario 64 and Yooka Laylee .",1
Gerty,219740,Recommended,"It requires you to be strategic and swift , the visuals are great and the soundtrack is cool , very cool .",1
gretgor42,253230,Recommended,"Then there's the Time Rift levels , which come in two forms : the blue form , consisting of fun linear platforming challenges with a surreal atmosphere , and the purple forms , which have you traverse a sequence of interesting explorable mini maps collecting rift pons and a set of pictures that tell a little story .",0
Grimless,219150,Recommended,"Punishing , disturbing , tight , and atmospheric I * LOVE * The Binding of Isaac A huge mix of items , each with their own unique and sometimes mysterious effects , excellent difficulty ramp , gut wrenching enemies and environments , and little touches that makes each new game a brand new adventure .",1
Hackdeen,219740,Recommended,"Slick controls , Merciless difficulty , Grungy soundtrack , and some of the most gore drenched pixels I've seen this side of Mortal Kombat .",1
Hamstone,219150,Recommended,Hotline Miami is a fast paced puzzle / action game with wonderfully gory pixel art graphics tied together with an amazing 80's inspired soundtrack and motif .,1
Hartiche,238460,Recommended,"Nice , well done , cool music , cool pixel graphics , different and interesting gameplays .",1
HOL HORSE,219740,Recommended,"This game has a hip soundtrack , pixel gore which is too realistic , and nice controls .",1
HOL HORSE,219150,Recommended,"This game has a hip soundtrack , pixel gore which is too realistic , and nice controls .",1
Homura,219150,Recommended,"Not much story , simple and addictive gameplay , memorable and not so memorable bosses , somewhat dark theme to it , and a great soundtrack .",1
Hotaru Thodt,413150,Recommended,"and highly addictive The graphics , music , everything is excellent .",1
Hotaru Thodt,113200,Recommended,"and highly addictive The graphics , music , everything is excellent .",1
Hyperion1911,294100,Recommended,"Awesomeeee Great art style , music , replay value , secrets , I could go on and on and all this by one man .",1
Ioplop,219150,Recommended,"It isn't buggy , is well optimized , has good music and graphics that work really nice , and excellent gameplay .",1
Ioplop,4000,Recommended,"It isn't buggy , is well optimized , has good music and graphics that work really nice , and excelent gameplay .",1
J0P0D,238460,Recommended,This is probably my favourite platformer of all time for these reasons : hilarious narrator great platforming awesome weapons sweet art style cool music funny story good singleplayer fun with friends great multiplayer arena modes awesome level editor hundreds of hats Do I need to say anything else,1
jbtheskater,253230,Recommended,"It has the art , the audio and the gameplay , all of which compliment each other perfectly .",1
jc ham,238460,Recommended,"I won't spoil it , but it perfectly frames and sets up the gameplay and atmosphere .",1
JellyElite,253230,Recommended,"Fun gameplay , amazing controls , great level design , beautiful music , and memorable characters .",1
JohnnyTheTHICC,4000,Recommended,"Pros great pixel art scenery variety of characters remastered Harvest Moon calming challenging a good game to play when you are bored ( or angry ) Cons ( if there are any ) We need to have options to change sound , graphics etc .",-1
kianili,238460,Recommended,"Where do I begin It's absolutely gorgeous The 2D pixel style game is challenging , fun , beautiful , and not to mention it's soundtrack It will certainly keep you couped up in your house for days It's both addictive and slow paced .",1
KnotTheGrox,238460,Recommended,"This is a really fun game , from the bumping music to the blood splattering on the floor , it'll make anyone feel like a mass murderer",1
Kolo,698780,Recommended,The artwork is simple but great and the music .,1
kritty -- retired cs,219150,Recommended,This game deserves ( good score ) for best Soundtrack Graphic like combat Storyline Blood Would definently recommend this more then any other game out there .,1
Lawbster,219150,Recommended,"The nostalgic visuals , blissful soundtrack , and gripping 80s neo noir story is absolutely compelling .",1
