AccountName,gameId,isPositive,review,Polarity
Good Hunter,219740,Recommended,I will not deny that it is a very intense level in terms of sound design and level creation for a survival horror .,1
Gunsaremagic,219740,Recommended,Really awesome 3D platformer it has a big open levels / a great soundtrack / mods / coop / shared / split screen ( good score ) fkin love it,1
Hahe,253230,Recommended,"Really fun with its simple gameplay , the music is awesome .",1
hazzadude,294100,Recommended,It is addicting as hell and is especially fun to play when listening to music .,1
Highzenbirg,219740,Recommended,"Whether you run in guns blazing , or pop in without a sound , the gameplay always seems frantic .",1
I throw rocks at fat girls,238460,Recommended,Probably the most well balanced game ever and the soundtrack is amazing,1
Inner,219740,Recommended,"It has great characters , music , map design , story , etc .",1
Jakaryy,253230,Recommended,"Helps that the voice acting is purposely silly and melodramatic making it more entertaining + The soundtrack is a lot of fun to play along to and even sit back and listen to it separate from the gameplay , well worth buying it + The level design is absolutely awesome It's basically one world divided into small sections and then into levels .",1
Jester,253230,Recommended,"The story , music , gameplay , everything about this game is fantastic .",1
jicky edibles,219150,Recommended,"Love the soundtrack , adventure , events , npcs .",1
Kibs,253230,Recommended,Great music well crafted levels thus far .,1
Mădă,219740,Recommended,"I recommend this game because it's very well realized , the story is great , the narrator's voice is absolutely incredible , the mini games are funny and the end of the game is unexpected and great I want more games created by The Behemoth .",1
marach,219740,Recommended,The music is incredibly thematic and well suited the characters loveable the gameplay and tasks addictive not to mention the plethora of other things you can enjoy in this pleasantly saccharine game .,1
Master_Chief,4000,Recommended,"This game is completely enthralling With an amazing soundtrack , enemies that constantly keep you on the edge of your seat , an amazing difficulty scaling system , and AMZING boss battle that will leave you feeling like you're on top of the world .",1
MetaPixel_,253230,Recommended,"Tl Dr : Cute platformer with really good controls , music , and level design Extremely recommended for fans of games like Super Mario 64 , Banjo Kazooie , Yooka Laylee , Psychonauts , and other colect a ton games , ( good score ) .",1
Mevvallanneous Bob,253230,Recommended,"Moreover , the music is just plain nice to listen to by itself if you're into it Controls : While the controls may take some getting used to ( I use a 360 gamepad for games when it's available ) , that's exactly the ticket .",1
minjanoogle,4000,Recommended,The controls are fluid and soundtrack is amazing .,1
Mispooks,219740,Recommended,"From the levels , Amazing soundtrack , great controls , and Odd characters .",1
Moonjumper,253230,Recommended,Hat Kid is fun to control and the music is just great .,1
Mr. Kill 2,253230,Recommended,"The music is creative and fun to listen to , the characters are of an interesting and entertaining design , the gameplay is pretty solid and reminiscent of Super Mario Sunshine , Super Mario Galaxy , and a hint of the developer's mod for Team Fortress 2 that he developed , Parkour Fortress .",1
nasty nae nae,253230,Recommended,"It has tight controls , an incredible soundtrack , and surprisingly funny dialouge .",1
NatWutz,219150,Recommended,Graphics forget what reality is good Decent look too long at it Gameplay good Addictive like heroin good just gameplay at walls is better don't Audio good good Good too bad Audience good Human PC Requirements if you can run paint good Decent PC NASA if they have a spare computer Difficulty press A brain usage good Easy to learn / Hard to master Souls Grind to grind if u care about leaderboards / ranks good Isnt necessary to progress grind level much grind need a second life for grinding Story or Audio floating around good Awesome replace your life Game Time enough for a cup of tea good To infinity and beyond Price good There is no price the price u have some spare money left recommended could also just burn your money Bugs heard of good Minor bugs get annoying Creed : Unity game itself is a bug,1
NiKaDra,113200,Recommended,"( The entire game + all dlc + soundtrack less than 1 ) You should with no doubt play this awesome game It features hundreds of hours of gameplay for sure , along with an immense amount of bosses and items If this looks good to you I say BUY IT",1
NorseBear,219150,Recommended,Love the music and the gameplay .,1
olivetho,253230,Recommended,"The gameplay strikes just the right balance between simple and complex that I would expect from a game of this type , the characters ( even the bad guys ) are lovable , the soundtrack is amazing : cheery while exploring the level , intense while you're in a boss fight , suspenseful and tense while sneaking around , and when the gameplay is relaxed the music turns into a lullaby so gentle and soothing you wouldn't want to end the level lest the song would end the story is brilliant and the devs have done a wonderful job of telling it through the eyes of a child , and the whole game is filled to the brim with childlike innocence ( well , most of it , but no spoilers ) to the extent of making you feel like you're a child again , taking you on a huge nostalgia trip back to when you were a 6 year old kid , whiling the days away playing super mario or crash bandicoot or spyro the dragon or something else entirely on whatever console you owned at the time , and having that childlike sense of wonder at the most trivial of things and not having to worry about school or money .",1
oscarsoltyk,238460,Recommended,The story is full flavor and the quality of gameplay is multiplied by the outstanding techno and instrumental music .,1
Pahchi,253230,Recommended,"If you even remotely like 3d platformers I strongly recommend A Hat In Time 10 metric tons of charm , super good level design , some of the most fitting music to a game ever and probably one of the best adventures overall in a while",1
Pikachus Bitch Boy,219150,Recommended,This game is ing rad with and epic soundtrack with fast pace and fun bloody gameplay ( good score ) IGN Would Rate Again,1
Pippers,219740,Recommended,"Other than that , this game is amazing and well worth the wait If you love those older styles of platformers you're in for a fun experience with a gorgeous soundtrack that's a delight for the ears .",1
ReptarWillGoOn,219150,Recommended,"Awesome soundtrack Incredible fast paced Intuitive response Rewarding experience Amazing history Hotline Miami made me feel : exhausted , dirty , needing a bath .",1
Robo,219150,Recommended,"I got trapped Judging a book by it's cover , I never thought that this would be an awesome 2'd shooter with an honestly amazing soundtrack and great game physics .",1
Rocking_Star101,253230,Recommended,"The whole experience was one big kawaii / spooky / creepy rollercoster ( in order ) , enhanced by my real life night time atmosphere ( especially once the game started bugging out , if you played the game you know what I mean ) .",1
Salty Bob,219740,Recommended,"For everything it pays homage to , A Hat in Time adds twice as much in creative gameplay mechanics , endearing characters , and a top notch soundtrack .",1
Shearman360,219740,Recommended,"The platforming is great , the characters are great , the music is great , EVERYTHING ABOUT IT IS GREAT Every boss is so good that it feels like the final boss , and then the real final boss comes a long and blows you away A Hat in Time's bosses put Mario's bosses to shame .",1
smahyt,219150,Recommended,"Fast paced gameplay , an incredible soundtrack , and a nice challenge make this game a must play .",1
Soluna,219740,Recommended,"Beneath all the ultraviolence , rock hard gameplay and amazing soundtrack lies a deep story open to interpretation .",1
Spaghetti Lee,253230,Recommended,The soundtrack is unbeatable and the gameplay is phenomenal .,1
sparky boi,105600,Recommended,"I love the music , the weapons , the enemies , and the NPC shop system This is all around amazing",1
Spookeria,219740,Recommended,"Probably the best 3D Platformer currently on the PC Great controls and camera Beautiful level design Charming characters Excellent music Worthwhile collectibles + unlockable perks WORKSHOP SUPPORT it may only have local Coop , but it's still great to enjoy the entire game together with a friend the first DLC was offered for free within the first 24h and offered a great new chapter as well as a few harder challenges from the Snatcher which even give you rewards If you are a fan of 3D Platformers and do not own the game , do yourself a favor and get this game Maybe even if you're not a fan of 3D Platformers .",1
Steven,253230,Recommended,So it makes you always wonder what is going to happen next And let's not talk about the music that this game has you should hear it for yourself 3 If you just should have the basic game but wanted a real challenge Seal the Deal got you coverd with that It makes you think in new ways that you never thought about in the first place and it makes you feel very satisfied once you beat the level itself with our without the extra challenges .,1
Straylow,698780,Recommended,"The music is great , the gameplay is simple yet addictive , and I'm always trying to find new treasures and beat that next boss .",1
Subject153,253230,Recommended,"It is a rock solid , game , with awesome music and gameplay .",1
Sup?,238460,Recommended,"I play this game a little at the moment of writing review , but right now i can say , that the soundtrack is awesome and that gameplay is like hurricane .",1
That Cat from Makura no Danshi,253230,Recommended,"After anticipating this game for years , it was absolutely worth it for it's clean controls , lovable characters , memorable music , and overall charm .",1
ThatKieranChap,238460,Recommended,"The intense gameplay mixed with the heart pounding soundtrack make you feel so powerful but the story makes you feel so vunrable , a pawn in someones scheme .",1
ThatKieranChap,219150,Recommended,"The intense gameplay mixed with the heart pounding soundtrack make you feel so powerful but the story makes you feel so vunrable , a pawn in someones scheme .",1
The Cockatrice,253230,Recommended,( neutral score ) Audio I love it when a game offers a great soundtrack and AHiT does just that .,1
The Cockatrice,253230,Recommended,"Feel free to follow my review page The gist of it : A Hat in Time is a wonderful 3D platformer , filled with great levels , an amazing soundtrack , and a handful of charming characters you'll interact with .",1
The Kid-hearted Gamer,253230,Recommended,"Music : varied and always fitting of the settings , from the chill Mafia Town to the epic * spoiler final level * , but special mention goes to boss music , which leads into : Bosses : Honestly my favorite aspect of the game , there is all of one boss that could be considered average , that being the first against some mooks and an elite mook throwing barrels .",1
Threepw00d,219740,Recommended,"Yes , it feels heavily inspired by that legendary game , and thankfully the devs have done a wonderful job of creating a 3D platformer with tight controls , fun gameplay , awesome music and clever , funny writing .",1
TRONward to Glory!,238460,Recommended,"Such an amazing game Not sure what I like most : soundtrack , gameplay , secrets , challenge , etc .",1
TV,219740,Recommended,Pros : Good soundtrack Diverse and creative level design Platforming around is very satisfying Great characters Very well done dialogue High quality comedy Pretty decent voice acting Mod support ,1
Ultra Paul,219740,Recommended,"BattleBlock Theater is a true quality masterpiece successful in every aspects : Good music Wide humor Fantastic gameplay and puzzles Online worth playing all modes are fun Complete level editor A lot of unlockable costumes / weapons Local co op Yup , they did it Without a doubt , this game deserves a place in every platformer fan's library .",1
vinc,219150,Recommended,Good gameplay and good music .,1
vladde TF:GO,219150,Recommended,"They make the gameplay a lot more enjoyable too , because when you're mowing down enemy after enemy you don't want some slow , bad music in the background .",1
xJose,219740,Recommended,The music was soothing and the gameplay was really peaceful .,1
Yare Yare Daze,219740,Recommended,"Awesome soundtrack , great gameplay , never had so much fun with game in such short period of time .",1
yee haw,219740,Recommended,Pros + Both keyboard and controller friendly ( I used both and found the controls to be crisp on both methods ) + Amazing soundtrack .,1
Yuniac,219740,Recommended,"A Hat In Time is a hat of amazingness , quality , impressiveness , incredibleness and a wow of a game A Hat In Time is a hat of soft , sweet , tuneful and a pleasant to hear a type of music and soundtracks and when things get real the strong cadences get in and heavy rythem introduce itself to us A Hat In Time is a hat of nice , fun and truly enjoyable gameplay with well implemented mechanics all within your hats , a hat in time has so many things to do it will always keep you eager to see what's next and to unlock something new whether its a new hat , a flair for that said Hat or a whole new world with its challanges : ) A Hat In Time is a hat of personalized , unique and incredible voice acting that create a whole story and a background for each character just by the few lines that it says but that can't be achieved without a funny , comedian writing that complete the picture for a hat in time and keeps the journey fresh and amusing I'm thrilled and elated by this game , I had so much fun playing it that I felt sad when I finished it but hoping for more DLCs to come : ) this game is fun and nothing but fun this game is too good to be real .",1
Zanite,253230,Recommended,"This really is one of the most fun games I've ever played , the music in this game is amazing and the controls are so smooth , although you need a pretty good pc to run it , I'd honestly recommend this game to anyone who is bored , It has so much content and is honestly one of my favorite games .",1
zax,219150,Recommended,"It may take him some ( or some more ) tries in the beginning though : ) Add this up with a lovely soundtrack and a DLC that doubles the already vast content and you've got a month , a quarter , maybe even half a year covered .",1
Zetadar,219740,Recommended,"Magnificent , incredibly addictive Rouge like game , randomly generated with dark and humorous themes aswel as great soundtrack and gameplay , isaac is all about luck and skill , aswel as planning ahead , you can't just throw yourself into hordes of enemies without studying their A .",1
sverhrazum,219740,Recommended,"This game is laugh a minute Not to mention great gameplay , sound , e .",1
@uRoN,219740,Recommended,"This game is pretty easy conceptually , but everything looks great , from gameplay to soundtrack .",1
-=Zombine3D=-,219740,Recommended,Pros : Solid and skilled gameplay Fantastic visuals Beautiful soundtrack Actually funny and charming writing,1
100% Hippo,253230,Recommended,"It is one of the best 3D platformers I've played , with entertaining levels , a phenominal soundtrack , solid controls , and on top of it all , it is just so cute The platforming in the game feels really smooth and intuitive ( with the one exception of the few wires you walk on ) .",1
12p Ronald,253230,Recommended,"The game has huge worlds that are filled to the brim with content and collectibles , the soundtrack adjusts according to the area you are in to set the mood , the visuals are excellent and the gameplay is what I really enjoy in this game .",1
12p Ronald,219740,Recommended,"The game has huge worlds that are filled to the brim with content and collectibles , the soundtrack adjusts according to the area you are in to set the mood , the visuals are excellent and the gameplay is what I really enjoy in this game .",1
ahaha.wav,219740,Recommended,"3D collection platformer with surprisingly varied environments , hilarious writing , great music , responsive controls and ing adorable character designs .",1
Ahmysin,253230,Recommended,Totally Awesome First was holding back cause of the class 2D look but the gameplay and soundtrack is totally awesome Not to mention the humor included .,1
Ahmysin,219740,Recommended,Totally Awesome First was holding back cause of the class 2D look but the gameplay and soundtrack is totally awesome Not to mention the humor included .,1
Aushy,253230,Recommended,"It sucks you in with the interesting music and art style , and keeps you there with it's intense , reaction time testing gameplay .",1
Av,219740,Recommended,"Looks great , soundtrack is fantastic , plays great whether on controller or keyboard , and as everyone will tell you , very cute ( unless we're on about chapter 3 ) .",1
AwooDeathSquads,219740,Recommended,"Not only It is utterly enjoyable , fun , and positively challenging at times , it also has cute visual design , great soundtrack , incredible voice acting , and levels that are actually interesting to explore .",1
Barrel,219740,Recommended,"A cute as hell platformer with stellar controls , great music , and awesome design .",1
BerZerK,238460,Recommended,"Hard as balls doesn't have a very satisfying story but it has great visuals , beautiful art design , challenging level design , FANTASTIC soundtrack , and smooth gameplay .",1
Bloobite,219740,Recommended,"Hat in Time has an amazingly hilarious writing style akin to that of Earthbound or TTYD , incredibly solid gameplay mechanics on par to that of Mario Sunshine and others in the genre from the Gamecube / N64 era , a fantastic soundtrack with very memorable tracks , loveable , enjoyable and solidly designed characters with perfectly fitting voice acting , the ability to mix up mission objectives / ideas , introduce clever new mechanics in the form of hats and totally change level atmosphere without sacrificing any core elements that make the game what it is whilst keeping a coherent sense of immersion and an overall cute as heck style .",1
Bonifatius,219150,Recommended,"This game is modern classic Soundtrack is banging , graphics is looking remarkable and shining , gameplay is furious as well .",1
Brentius Caeterson,219150,Recommended,"Wonderful soundtrack , near flawless gameplay , and pixel gore .",1
Broocevelt,219740,Recommended,"If you're looking for a casual but fun co op puzzle platformer , with hilarious humor both in the visuals and the audio , and a narrator with a gorgeous voice , then this is the game for you and your friend ('s ) .",1
Caedus,219740,Recommended,"this game is amazing , its super fun and has a very nostalgic platforming feel to it , the music is very nice , has a really cozy feel to it , the humor is awesome , and most importantly its super cute and wholesome .",1
Cernepel,253230,Recommended,"Great music , and atmosphere , gamplay is okay ( good score ) would answer the phone again .",1
Chum,253230,Recommended,"Then again , it's less challenging difficulty suits its overall feel good atmosphere and childlike tone .",1
Connor1468,698780,Recommended,"All the original music is amazing , The graphics are great And the gameplay is on point",1
Connor1468,4000,Recommended,"All the original music is amazing , The graphics are great And the gameplay is on point",1
Cosmoknaut,4000,Recommended,"it's Harvest Moon meets Rune Factory all the charm and dulcet atmosphere of the former meeting the faster paced , engaging pace and openness of the latter .",1
Crimson-Albedo,219740,Recommended,Pros + Cute + Variety of mechanics + Fun explorable levels + Nice progression of skills + Awesome soundtrack with unlockable remixes Mix Story would be forgotten without the charm,1
Crouchy,253230,Recommended,"Early Access Review It is hard to tell that this game is in early access because there is already so much content and it is so much fun The Firefly aesthetic is simply brilliant , the music is cool and the gameplay is so addictive .",1
Dan Classic,219740,Recommended,"I love everything about this game from the retro graphics , psycodelic story , over the top violence , and the superb soundtrack , seriously the songs are the best i've ever heard in a video game and fit perfectly .",1
Daveacus,253230,Recommended,This game has a beautiful way of making the collecting aspect of games fun and entertaining and it never feels like a chore because of the colorful and amazing atmosphere the game brings to the table .,1
Definitely not a Lolicon,4000,Recommended,"it's got very nice atmosphere , LOTS and LOTS of stuff to do , monsters to slay or treasures to find etc .",1
Diopside,253230,Recommended,"The entire game flows at a remarkable pace , with pumping music and gorey visuals marking an unforgettable experience from start to finish .",1
Diopside,219150,Recommended,"The entire game flows at a remarkable pace , with pumping music and gorey visuals marking an unforgettable experience from start to finish .",1
downphoenix,113200,Recommended,"The gameplays , looks , and sounds great .",1
DrunkleTom,219740,Recommended,"The people at Klei Entertainment combine great gameplay , a brilliant hand drawn art style and some brilliant music , and overall they create a world so eerie yet charming that it draws you in , asks you for more money for DLC and knows you can't resist .",1
Edock,219740,Recommended,"Pros : Pixel art that seems to be alive Very chill soundtrack Wide variety of crops , even some that can be unlocked later Pretty high replay value Lots of NPCs you can get married to Combat is fresh to the genre .",1
Eigan123,219740,Recommended,"This world is alive , full of details , both large and small , some random , some not , from Roomba rides , to scooter horns , to pattycake with the man in blue , to random posters plastered in various worlds , to talking owls , to curious crows , to picture taking , to jokes , to jokes WITHIN jokes , to clever responses , to humorous interactions , to easter eggs , to random jumps on floating cookies , to scary ledges , to tightrope mechanics , to engrossing music , to the vibrant surroundings and atmosphere , the list goes on .",1
Elictus,219740,Recommended,"It's an amazing game with amazing graphics ( cartoon graphics ) , amazing music , amazing story , amazing experience , amazing concept and amazing everything : ) ( good score ) .",1
Enoch,219740,Recommended,"I LOVE this game it's fun and addictive , the graphics and music is gorgeous , Highly addictive and lots to do recommended o /",1
Ereku Toro,253230,Recommended,"The soundtrack is amazing , the art style is adorable and imaginative , and what little plot exists is driven by the game mechanics in a hilariously childish way .",1
Err,219740,Recommended,"Great gameplay , arguably replayable , interesting graphics and music , and a confusing but somewhat interesting story .",1
Fältmarskalk saft och bulle,413150,Recommended,Pros : * The soundtrack * The 2D design * Interessting events * Alot of unlockable areas * Character diversity * Rewards strategy of farming,1
Finzy,219740,Recommended,"Art direction and soundtrack are fantastic and the controls are very fluid , bouncy and never managed to annoy me through the course of the game .",1
FREEDO,253230,Recommended,"The game is straight outta the classic console generations , utilizing the technology limitations to hone its scope to core mechanics and maximizing immersion through colorful aesthetic and sound .",1
Futashy,253230,Recommended,"The music , characters , and little details are amazing and fun I highly reccommend for anyone who like platformers like Banjo Kazooie or Super Mario 64 and Yooka Laylee .",1
Grimless,219150,Recommended,"Punishing , disturbing , tight , and atmospheric I * LOVE * The Binding of Isaac A huge mix of items , each with their own unique and sometimes mysterious effects , excellent difficulty ramp , gut wrenching enemies and environments , and little touches that makes each new game a brand new adventure .",1
Hackdeen,219740,Recommended,"Slick controls , Merciless difficulty , Grungy soundtrack , and some of the most gore drenched pixels I've seen this side of Mortal Kombat .",1
Hartiche,238460,Recommended,"Nice , well done , cool music , cool pixel graphics , different and interesting gameplays .",1
HOL HORSE,219740,Recommended,"This game has a hip soundtrack , pixel gore which is too realistic , and nice controls .",1
HOL HORSE,219150,Recommended,"This game has a hip soundtrack , pixel gore which is too realistic , and nice controls .",1
Homura,219150,Recommended,"Not much story , simple and addictive gameplay , memorable and not so memorable bosses , somewhat dark theme to it , and a great soundtrack .",1
Hotaru Thodt,413150,Recommended,"and highly addictive The graphics , music , everything is excellent .",1
Hotaru Thodt,113200,Recommended,"and highly addictive The graphics , music , everything is excellent .",1
Hyperion1911,294100,Recommended,"Awesomeeee Great art style , music , replay value , secrets , I could go on and on and all this by one man .",1
Ioplop,219150,Recommended,"It isn't buggy , is well optimized , has good music and graphics that work really nice , and excellent gameplay .",1
Ioplop,4000,Recommended,"It isn't buggy , is well optimized , has good music and graphics that work really nice , and excelent gameplay .",1
J0P0D,238460,Recommended,This is probably my favourite platformer of all time for these reasons : hilarious narrator great platforming awesome weapons sweet art style cool music funny story good singleplayer fun with friends great multiplayer arena modes awesome level editor hundreds of hats Do I need to say anything else,1
jbtheskater,253230,Recommended,"It has the art , the audio and the gameplay , all of which compliment each other perfectly .",1
jc ham,238460,Recommended,"I won't spoil it , but it perfectly frames and sets up the gameplay and atmosphere .",1
JellyElite,253230,Recommended,"Fun gameplay , amazing controls , great level design , beautiful music , and memorable characters .",1
JohnnyTheTHICC,4000,Recommended,"Pros great pixel art scenery variety of characters remastered Harvest Moon calming challenging a good game to play when you are bored ( or angry ) Cons ( if there are any ) We need to have options to change sound , graphics etc .",1
kianili,238460,Recommended,"Where do I begin It's absolutely gorgeous The 2D pixel style game is challenging , fun , beautiful , and not to mention it's soundtrack It will certainly keep you couped up in your house for days It's both addictive and slow paced .",1
KnotTheGrox,238460,Recommended,"This is a really fun game , from the bumping music to the blood splattering on the floor , it'll make anyone feel like a mass murderer",1
Kolo,698780,Recommended,The artwork is simple but great and the music .,1
kritty -- retired cs,219150,Recommended,This game deserves ( good score ) for best Soundtrack Graphic like combat Storyline Blood Would definently recommend this more then any other game out there .,1
Leery,219740,Recommended,"The pixel art and music are incredible , the systems well designed , and the dev of this game is very attentive to suggestions and bugs ( 3 patches to the game in 3 days , with a fourth planned on being out tonight ) .",1
Lmerj,219150,Recommended,Gameplay good Try not to get addicted good special dont Graphics good Good do Audio good good Good too bad Audience good Adults Everyone PC Requirements if you can run paint good Decent boi NASA if they have a spare computer Story have ( Not counting historical stuff ) isnt nothing I guess greatly told make you cry or smile alot good You make your own story Difficulity press a bunch of buttons brain usage good Easy to learn / Hard to master so easy Souls Grind if you care about leaderboards / ranks necessary to progress bit grindy sometimes grind level bit grindy good Insanity Game Time enough for a cup of tea on you good Endless Price good Just buy it the price for sale if you have some spare money left recommended throw money into a rubbish bin Bugs had any bugs good Few bugs get annoying the game game itself is a big terrarium for bugs,1
Logan,219740,Recommended,"Well designed levels , challenging boss fights , cute cosmetics for a cute character and colorful graphic combined with superb soundtrack and interesting collectibles .",1
Lunchmuny,238460,Recommended,"Graphics forget what reality is good Decent look too long at it Gameplay good Addictive like heroin good just gameplay at walls is better don't Audio good good Good too bad Audience good Teens good Adults Solitare Players PC Requirements if you can run paint good Potato boiiiiii NASA if they have a spare computer Difficulity press A brain usage to learn / Hard to master good Difficult Souls Grind good Nothing to grind if u care about leaderboards / ranks necessary to progress grind level much grind need a second life for grinding Story or Audio floating around depends an DLC good Good replace your life Game Time enough for a cup of tea good To infinity and beyond Price good There is no price the price u have some spare money left recommended could also just burn your money Bugs heard of good Minor bugs get annoying Creed : Unity game itself is a big terrarium for bugs Rimworld is an achievement of game creation , and shows how a game doesn't need mind bending graphics or a life altering soundtrack to be truly amazing .",1
Macabre Octopus,253230,Recommended,"I love the music , the visuals , the hard as nails gameplay .",1
Macabre Octopus,219150,Recommended,"I love the music , the visuals , the hard as nails gameplay .",1
Main Mid Gir,219740,Recommended,"Super cute , super fun , awesome soundtrack , graphics and ending .",1
Maple,4000,Recommended,"Astonishing soundtrack , addictive gameplay , and appealing art style .",1
Maple,219150,Recommended,"Astonishing soundtrack , addictive gameplay , and appealing artstyle .",1
MaynezSE,219740,Recommended,"It has awesome gameplay , controls feel very responsive ( compared to , say , Yooka Laylee , which are the same genre ) , music and art design are made with so much care that they blend together quite nice .",1
mcpretzel,113200,Recommended,The atmosphere and the gameplay tie together to bring forth truly amazing experience .,1
Mevvallanneous Bob,219150,Recommended,"From its gritty story , stylish visuals , awesome music , and absurdly fun gameplay mechanics , it'd be quite a loss to not experience the game for yourself .",1
MiniTaurus,253230,Recommended,"Cute fun game with nice music and smooth gameplay Like the title says , player can change hat to have different look and ability .",1
Minty,219740,Recommended,tl dr A brilliant atmosphere and responsive gameplay serves as an incredible kickoff for Gears for Breakfast .,1
minuku,253230,Recommended,"Cute as heck 3D platformer with amazing controlls and mechanics ( wall jump , dive with cancel , hooks and more ) , smart level design , enjoyable characters , perfect music and splendid voice acting .",1
Munchy,219740,Recommended,"The game also has a beautiful art style and fitting music for each of its unique level witch are filled with collectibles , secrets , and hats Was happy with how the gameplay on my pc and was much better than i anticipated .",1
Munno,219740,Recommended,"Great artwork , great soundtrack , challenging , innovative .",1
Myron,253230,Recommended,"The game has good music and its artstyle is colorful , the themes of every chapter are divirse and the character controls really well .",1
Naju34,113200,Recommended,"A game in which grinding is actually fun and not tedious , with a very interesting class based co op , epic boss battles , amazing OST , beautiful art and sprite design , and really , really fun gameplay .",1
NefilimRuh,253230,Recommended,"Graphics are amazing , characters are extremely fun and cute , soundtrack is divineeee , and gameplay is so , so tight .",1
neonwhite900,238460,Recommended,"However the combination of an old DOS top down look and score based arcade action gameplay and add an amazing techno chiptune mix soundtrack and you got one hell of an addictive , replayable and down right magical game experience .",1
nerloch,698780,Recommended,"A series of programming wonders that define this game , along with equally superb music / art / story that makes this game truly memorable .",1
ok retard,219740,Recommended,"Hotline Miami is a great indie game with a gorgeous art style due to it's pixelated graphics and bright , vivid colors , amazing music that really fits in with the atmosphere , tight responsive controls mixed with fast paced action and a brutal difficulty .",1
Orange and Green 2013,253230,Recommended,"No one should ever remember this movie or Chris Katan Lauren Michaels Smooth gameplay , Music that is so good you'll want to slap your high school music teacher for not teaching late 80s synth above classical and an art style that is fun yet disturbing .",1
Osiris!,219740,Recommended,everything about this game is great the levels are unique and fun the soundtrack is great the visuals and animations are adorable and the boss fights are awesome .,1
Pantomime (Mul's),219740,Recommended,"hours will pass by easily , The music is good , The story is ok , indie retro style , violence , and more violence , some blood , It's good .",1
Paul Memes (Memings the game),238460,Recommended,"Great story , great graphics , great gameplay , great music .",1
phillby..··¨⌬,219150,Recommended,"Fantastic music , great artwork , and very challenging levels .",1
Plutopass,219740,Recommended,"Great fun , unique art style , suiting music , what's not to like about this Harsh gameplay , fun nevertheless .",1
Poon Conquerer,113200,Recommended,"The atmosphere , the items , the characters , and the huge variety of enemies and bosses are what makes this game so great , and it will have you playing it over and over again .",1
ProfessorPJ123,113200,Recommended,"now , onto the positives , i love the pixel graphics and music , and i did enjoy some of the characters too , the idea of using your tools less energy is one i did like , even though it got annoying at times .",1
ProstataMackan,219740,Recommended,"Insanely fun and addictive Love the atmosphere of the game , and is looking forward to Don't Starve Together",1
RaidenPSX,253230,Recommended,"Its great , responsive controls , its bright and colourful graphics , its fantastic soundtrack , its story , just everything .",1
Raven Lynx,253230,Recommended,Pros : + Awesome soundtrack + Colorful atmosphere + Cute artstyle + Great level design + Memorable characters,1
RIPJ,219150,Recommended,"Beautiful atmosphere , pumping soundtrack gameplay that is so fast , brutal and addictive it's crazy .",1
scubasteve,219150,Recommended,"great tunes , great challenge , great atmosphere .",1
Seshlord420,219150,Recommended,"Everything about this game is awesome , the story , the layout , the soundtrack , the choices of weapons , you name it .",1
Sir Viking,113200,Recommended,"The gameplay is solid , the music is fantastic , the visuals are awesome .",1
Sir Viking,219150,Recommended,"The gameplay is solid , the music is fantastic , the visuals are awesome .",1
SpellHeart,238460,Recommended,"Puzzle platformer game with awesome cute design , NES's Chip n Dale style co op , cheerful soundtrack , killing narration by Will Stamper , level editor and KITTENS .",1
SquibTheDS (Been waiting a year),253230,Recommended,This game is pretty good The goods : Amazing voice acting Fun and likable characters Good boss fights Really good platforming Amazing soundtrack Hecking cute Collect a thon with not that many collectables Free dlc coming in the future ,1
T.J,219150,Recommended, pros : + great retro graphics + amazing soundtrack + good story + lots to unlock mask s + weapons F516,1
Terminal Guy,219740,Recommended,"Fantastic little game , it's got a great soundtrack , unique graphics and it's really addicting .",1
The CruSpader,219740,Recommended,It's a really cute game with really great controls and an absolutely AMAZING soundtrack that is easily worth the money .,1
The Guardian,253230,Recommended,"As for who it plays , the game is incredibly fun , and plays very smoothly , never once did I notice any dips in the quality or performance In the end , A Hat in Time is a fantastic game With bright and colorful visuals , A fun and engaging story , A memorable cast of hilarious characters ( Looking at you Snatcher , and of course , incredibly upbeat music , especially for the bosses",1
Tmast98,253230,Recommended,"Fantastic gameplay , music , art style , character design , narrative just everything I can possibly think to list .",1
Trevord70,253230,Recommended,"The art style is absurdly cute and extremely well done , the soundtrack is absolutely incredible , the characters are all fun and memorable as are the levels .",1
TsarNicholas,219740,Recommended,"The music , animations , environment , seasonal crops , quests , and endless amount of characters to talk to and work with make this game an amazing experience .",1
uneven compromise,219150,Recommended,"With the use of intense , graphic and psychedelic aesthetics and visuals a soundtrack full of great synthwave and electronic tracks that fits the 80's Miami theme flawlessly and gameplay that feels responsive , challenging and fun at the same time",1
VTG1800,113200,Recommended,"Positive : Simple gameplay Quest for mission Be careful when planting , because there is a bird that can damage Atmosphere music Feature gameplay Mood social like HarvestMoon Reasonable price Season ",1
walleR (CEO of Racism),253230,Recommended,2 hours in this cute game and im already addicted to it Pros : Cute af characters Lit af soundtrack ( boss fights especially ) Many things to discover by playing the game slowly Many maps / locations Able to install steam community mods / gamemodes ,1
Wicro,4000,Recommended,This translates to a beautiful and awe inspiring in all aspects .,1
xsuperiorbeingx,219740,Recommended,"Everything is great about this game : the music , the gameplay , the strategy , even the graphics in this game are good ( even though its 8 bit like ) .",1
xsuperiorbeingx,219150,Recommended,"Everything is great about this game : the music , the gameplay , the strategy , even the graphics in this game are good ( even though its 8 bit like ) .",1
