gameId,AccountName,Date,Hours_Played,isPositive,review,is_audio,audio_polarity,is_graphics,graphics_polarity,is_gameplay,gameplay_polarity
219740,LDB Momentum,"November 29, 2014",6.8 hrs on record,Recommended,"I know it has wierd graphics , wierd monsters , wierd animals , wierd survival needs but it keeps me coming back .",,,1,1,,
253230,liamzdemon,"June 26, 2014",64.8 hrs on record,Recommended,amazing graphics fun for all da family ( sort of ) so buckle your pants for the game of a life time in BattleBlock Theater,,,1,1,,
238460,Lord_Netherstar,"December 17, 2016",44.0 hrs on record,Recommended,"Massive community with tons of mods in the workshop that really enhance the gameplay The lead developer is / was active in the community and often implemented / fixed user suggestions The simple graphics don't take away from the game experience at all , they're fine The Bad Sometimes updates break your world and you must either restart your play through or not update your game The end goal has almost no incentive to complete Bottom Line ( good score ) Rimworld is perhaps my favorite colony manager game above similar games like prison architect and dwarf fortress .",,,1,1,,
698780,Lunchmuny,Apr-09,297.9 hrs on record,Recommended,"Graphics forget what reality is good Decent look too long at it Gameplay good Addictive like heroin good just gameplay at walls is better don't Audio good good Good too bad Audience good Teens good Adults Solitare Players PC Requirements if you can run paint good Potato boiiiiii NASA if they have a spare computer Difficulity press A brain usage to learn / Hard to master good Difficult Souls Grind good Nothing to grind if u care about leaderboards / ranks necessary to progress grind level much grind need a second life for grinding Story or Audio floating around depends an DLC good Good replace your life Game Time enough for a cup of tea good To infinity and beyond Price good There is no price the price u have some spare money left recommended could also just burn your money Bugs heard of good Minor bugs get annoying Creed : Unity game itself is a big terrarium for bugs Rimworld is an achievement of game creation , and shows how a game doesn't need mind bending graphics or a life altering soundtrack to be truly amazing .",,,1,1,,
294100,MaarteN,"December 21, 2016",441.7 hrs on record,Recommended,Because i've tried to get into Dwarf Fortress but it's not my thing personally and the only 2 reasons for this being are the graphics and the hud .,,,1,0,,
253230,mago,"October 5, 2017",27.8 hrs on record,Recommended,"the game as it is right now is a much more upgraded version from the beta ( well duh , its released ) , it features many more interesting mechanics , improved graphics and well , its finished i definitely wont play through it only once , as it has a special spot in my heart , anticipating a game for so long cant be healthy : P it is one of the best 3D platformers you can get on steam , if you are an enthusiast for this type of game just get it , and if you are interested in the genre , you will have no regrets .",,,1,1,,
698780,mark | dj.,"October 14, 2011",18.5 hrs on record,Recommended,The graphics reminded me a bit of Super Meat Boy ( obviously ) which are charming .,,,1,1,,
413150,mcpretzel,"February 27, 2016",87.2 hrs on record,Recommended,The atmosphere and the gameplay tie together to bring forth truly amazing experience .,,,1,1,,
219740,Mellow_Online1,"October 23, 2017",8.2 hrs on record,Recommended,"I know that some people that have played the game will say that it adds towards the effect and atmosphere that is developed in the last two thirds , but the same way of presenting that same theme is used frequently in the last two thirds , that is the only time that it is dragged on and made me lose my patience a bit .",,,1,-1,,
219740,MelonSpeedruns,"October 13, 2017",121.9 hrs on record,Recommended,"I praise the game for it's amazing and responsive controls , beautiful graphics and a killer soundtrack .",,,1,1,,
253230,MelonSpeedruns,"October 13, 2017",121.9 hrs on record,Recommended,"A Hat in Time is a beautiful throwback to older 3D platformers like Super Mario 64 , Banjo Kazooie , Psychonauts and more It is unique enough to stand out from those games while still keeping the best elements that we know in love .",,,1,1,,
253230,Meneldil,"June 30, 2014",15.8 hrs on record,Recommended,"But what really brings the two together in my opinion , is that both Drive and Hotline Miama go straight to the point : killer atmosphere , violence , enthralling music .",,,1,1,,
219740,Mevvallanneous Bob,"February 26, 2015",17.7 hrs on record,Recommended,"Audio : While there's not too many sound effects that you'll be focusing on ( gunshots , stab / slice sounds , doors opening , wood cracking ) , the music stands out quite a bit , as it melds with the 1980's neon and crazy visuals that are present throughout the game .",,,1,1,,
219740,Mevvallanneous Bob,"February 26, 2015",17.7 hrs on record,Recommended,"From its gritty story , stylish visuals , awesome music , and absurdly fun gameplay mechanics , it'd be quite a loss to not experience the game for yourself .",,,1,1,,
253230,Midnight Mojo,"October 10, 2017",45.7 hrs on record,Recommended,"From the very start it just oozes charm and when you pair that with the solid gameplay and the beautiful worlds , it becomes an amazing time",,,1,1,,
219740,minicrits,"December 15, 2014",31.6 hrs on record,Recommended,"It has great graphics , Great gameplay , and really easy controls .",,,1,1,,
253230,Mittsies,"December 4, 2016",476.3 hrs on record,Recommended,"Even as someone who doesn't really care about graphics , I legitimately find the artstyle to be both disturbing and distracting .",,,1,1,,
238460,Mumra,"August 2, 2016",63.3 hrs on record,Not Recommended,"Certainly there are some good things here , I have over 40 hours logged because the game's world and mechanics are intriguing the graphics have a certain charm , they are more than adequate for a game like this , and it is set in an interesting and well thought out sci fi world .",,,1,1,,
253230,Munchy,"April 19, 2018",5.2 hrs on record,Recommended,"The game also has a beautiful art style and fitting music for each of its unique level witch are filled with collectibles , secrets , and hats Was happy with how the gameplayed on my pc and was much better than i antiserpatet .",,,1,1,,
253230,Naalune,"November 5, 2017",35.4 hrs on record,Recommended,The graphics are colorful and really set the mood for each area .,,,1,1,,
294100,Nectarine2000,"July 25, 2014",79.2 hrs on record,Recommended,"from the creepy atmosphere to the funny bosses , random dugeons , whats not to love i recomend this game to anyone and everyone .",,,1,1,,
238460,Nehel,"October 6, 2017",0.1 hrs on record,Recommended,"A cute VN with comfy atmosphere , music , and story .",,,1,1,,
253230,NeoPhoenix,Apr-07,32.8 hrs on record,Recommended,PROS : Cute as heck : the character and world ( bakground ) graphics are nice .,,,1,1,,
238460,Neppu Tennouboshi,Jun-29,14.6 hrs on record,Recommended,"As the track starts playing , you notice nothing wrong at first , until 8 notes in when you notice the melody starts to be off pitch as well as the music glitching in some parts , this creates a creepy and spine chilling atmosphere already , coupled with the kind of things you experience in Act 2 .",,,1,1,,
238460,Nexo,"September 7, 2014",9.7 hrs on record,Recommended,it's also charming in graphics and music .,,,1,1,,
238460,NicRULZ,"August 19, 2014",13.7 hrs on record,Recommended,"The gameplay is very violent , even with the classic style graphics , so I wouldn't recommend this at all for someone who dislikes violent games .",,,1,1,,
219740,NIPScaps,May-06,425.3 hrs on record,Recommended,The game has fantastic graphics and good soundtrack .,,,1,1,,
219740,Nomika,"July 7, 2014",14.6 hrs on record,Recommended,Unique and fun story and graphics .,,,1,0,,
698780,nope.,"October 25, 2018",252.0 hrs on record,Recommended,"It looks stylized , quite beautiful and allows for an unprecedented amount of gameplay detail and flawless performance .",,,1,1,,
253230,"O Captain, My Captain","May 31, 2014",15.9 hrs on record,Recommended,"You don't really have too much of a reason to be killing russian mobsters but did you need one to begin with With wonderful visuals and music you might think that would mask the brutality , but due to the wonderful work of Dennaton Games you'll have no problem taking in the horrifying atrocities you've just commited .",,,1,1,,
219740,Ocean_EXPLOSION,"January 1, 2013",10.1 hrs on record,Recommended,Awesome game with trippy visuals and fun gameplay .,,,1,1,,
413150,olevur,"February 29, 2016",86.2 hrs on record,Recommended,Would recommend this game for people who like pixelated graphics and enjoy having an open world where they are free to build what they want and those who are looking to battle and grind to fight the toughest monsters .,,,1,1,,
219740,papakon gabakon,"January 13, 2014",40.4 hrs on record,Recommended,Great survival game with beautiful melancholic graphics and jokes .,,,1,1,,
253230,parad0x,"June 8, 2014",9.4 hrs on record,Recommended,"was addicted to the visuals , control and overall feel of this game after only a few minutes of play .",,,1,1,,
219740,PierreOfTheFrench,"October 18, 2017",14.3 hrs on record,Recommended,"Great visuals Level design is awesome Ton of varying puzzle / fight mechanics Audio is great ( Voice acting / music / effects ) Camera never got in my way Movement felt very fluid Things that felt odd : Some throwables end up being B to pick up and X to throw , and others B to pick up and B to throw .",,,1,1,,
253230,Pontifex Maximus,"June 1, 2017",136.8 hrs on record,Recommended,THE GOOD One of the best simulations in recent memory Detailed graphics Great game mechanics A story of your own creativity THE BAD Still Early Access ( good score ) DISASTER BAD MEDIOCRE OKAY GOOD GREAT AMAZING MASTERPIECE,,,1,1,,
698780,Poon Conquerer,"June 17, 2014",21.0 hrs on record,Recommended,"The atmosphere , the items , the characters , and the huge variety of enemies and bosses are what makes this game so great , and it will have you playing it over and over again .",,,1,1,,
253230,post-punk,"June 21, 2014",22.0 hrs on record,Recommended,"Setting and Atmosphere : Hotline Miami has enough of the atmosphere , soundtrack , and gore to be in the leagues of GTA : Vice City .",,,1,1,,
219740,ProfessorPJ123,"July 8, 2016",25.7 hrs on record,Recommended,"now , onto the positives , i love the pixel graphics and music , and i did enjoy some of the characters too , the idea of using your tools less energy is one i did like , even though it got annoying at times .",,,1,1,,
219740,Puk,"November 28, 2014",228.3 hrs on record,Recommended,"I love collector / survival games , and even though i'm not crazy about the graphics in this game ( an acquired taste ) I do appreciate them for what they are , unique and very evocative .",,,1,1,,
698780,Pwnisher,"March 5, 2016",193.2 hrs on record,Recommended,"Its atmosphere , ambience , music , silly character quirks , all of the intricate things that don't REALLY MATTER make this game .",,,1,-1,,
698780,pyronikfool,"August 8, 2016",60.3 hrs on record,Recommended,"I personally give this game ( good score ) , on my scale , if it had better graphics , less repetitive and less frustrating raids / mood mechanics , maybe it would be perfect , and perfectly easier to beat for the higher difficulties .",,,1,-1,,
219740,RaidenPSX,"February 26, 2018",30.5 hrs on record,Recommended,"Its great , responsive controls , its bright and colourful graphics , its fantastic soundtrack , its story , just everything .",,,1,1,,
219740,Remove Naruto's Teeth For Profit,"October 12, 2017",20.2 hrs on record,Recommended,"Pros : + Awesome art style + great atmosphere + Responsive , intuitive controls + Not too hard not too easy + Spookiest ghost man you'll ever sign a deal with + Even the mafia members are adorable .",,,1,1,,
219740,Rhythm Raph,Jun-17,12.4 hrs on record,Recommended,"I loved the lively graphics , the challenging boss fights and the tight controls .",,,1,1,,
698780,richie283,"April 1, 2017",28.2 hrs on record,Recommended,"Don't let the simplistic graphics fool you , the depth of the simulation is pretty incredible .",,,1,1,,
219740,Rinri,"November 17, 2017",44.2 hrs on record,Recommended,"For example : One moment you're playing a pseudo stealth mission , then a murder mystery , then a speed running challenge to escape a train on the brink of destruction , to brief surival horror section Each world simply breaths atmosphere , never once the level felt bland .",,,1,1,,
698780,Rocking_Star101,"November 28, 2017",1.5 hrs on record,Recommended,"The whole experience was one big kawaii / spooky / creepy rollercoster ( in order ) , enhanced by my real life night time atmosphere ( especially once the game started bugging out , if you played the game you know what I mean ) .",,,1,1,,
219740,Ropiel,"March 13, 2018",167.3 hrs on record,Recommended,"Without objectivity and based on feelings i would give this game a ( good score ) but if i should be realist , the main story is a bit short ( less than 15 hours ) and the graphics looks simplistic and can feel old at some times .",,,1,-1,,
219740,RubikDash,"October 5, 2017",71.5 hrs on record,Recommended,"The graphics are beautiful , the worlds are big and fun to explore , there are many creative and funny characters to meet , and there's a level maker",,,1,1,,
219740,Ryan Dorkoski,"July 24, 2016",9.9 hrs on record,Recommended,"Pros : + Honestly , this game is close to perfect as far as being a clan management sim with a procedural story that is drastically different everytime + Music is some of the best i've heard for a game like this + Graphics are super crisp + User interface is awesome great balance of everything being very functional without clutter + Metric tons of content and replayability + Very much worth every penny of that thirty bucks + Fairly easy to learn considering the depth and possibility + Artwork and graphics overall and top notch Cons : I hate that it is confused with Prison Architect If you are into clan management games don't worry about the high price tag get this game as soon as you can It will probably actually save you money because it will consume your gaming time instead of buying new titles lol .",,,1,1,,
698780,Saint Vandal,"May 30, 2018",23.0 hrs on record,Recommended,"At first , I was a little put off by the seeming clunkiness of the graphics , but i'm ashamed I let that be a decision to put off this game for so long .",,,1,-1,,
253230,Saje,"July 22, 2013",30.9 hrs on record,Recommended,"On top of it all , it has a booming soundtrack , catchy graphics and non stop fun and creativity with all the masks and weapons .",,,1,1,,
253230,scubasteve,"January 21, 2014",1.5 hrs on record,Recommended,"great tunes , great challenge , great atmosphere .",,,1,1,,
253230,scumfcukflowerboy,"July 19, 2014",18.8 hrs on record,Recommended,"football , capture the horse , soulstealing and many more ) Great graphics / art style Cons Most special star characters you have to be around on a certain day , or complete some maps which is a nuisance ( personally ) Hard ish if you don't have an xbox controller So to conclude I had a hard time thinking of bad reasons , so all I can say is get this game and Buckle Yo Pants .",,,1,1,,
698780,SECURITY,"October 26, 2018",15.5 hrs on record,Recommended,"I can't believe how can something be this creepy , sad , intelligent and beautiful at the same time .",,,1,1,,
219740,Seshlord420,"November 20, 2014",6.7 hrs on record,Recommended,"This game proves that games do not need high quality super fancy graphics , all they need is a good plot and the ability to keep the player on the edge of their seat .",,,1,0,,
219740,Shafi,"April 13, 2014",10.6 hrs on record,Recommended,"Why 1 ) This game has completly unique gaming mechanics , graphics , gameplay and style in all ways possible .",,,1,1,,
219740,Shaxx,Jan-27,56.7 hrs on record,Recommended,"It has everything that a platformer SHOULD have , from quirky characters , amazing level design , amazing 3D graphics with nice little touches of shine or luster and vibrance , superb musical scores , and an immense focus on exploration in certain worlds .",,,1,1,,
219740,Shin Dragon,"May 3, 2014",23.3 hrs on record,Recommended,"Don't starve is an awesome survival games , graphics may look cute and friendly but the game is really dark , It is so challlenging and addicting game it will keep you hooked for hours ( good score ) Pros Fun game , nice to look at , great options menus , Cons : no way to play with friends",,,1,1,,
219740,Shining_Falcon,"November 22, 2017",9.9 hrs on record,Not Recommended,"For those of you who dark narratives , in games other than VNs I recommend these : Serena combines a talented production team ( fans and game developers ) , superb voice acting , haunting atmosphere , enveloping visuals , and an emotional range that is told in one hour .",,,1,1,,
219740,shishkababoo,"May 7, 2014",25.8 hrs on record,Recommended,The neon pixel visuals and pumping 80's esque music instanlyy makes it one of my favorite games ever .,,,1,1,,
219740,Shroddington,"October 5, 2017",36.2 hrs on record,Recommended,Pretty much goty right here the music and atmosphere are just top notch,,,1,1,,
238460,SicarioXUroboros,"April 5, 2016",494.1 hrs on record,Recommended,"The gameplay is simple and easy to understand , the graphics are clean and the map is a good size .",,,1,1,,
238460,Silverstray,"June 27, 2014",9.5 hrs on record,Recommended,"This game is amazing , super fun puzzles , quirky graphics , SUPER FUN voiceover by STAMPER ( the man is a legend ) .",,,1,1,,
413150,Sir Viking,"August 26, 2011",885.4 hrs on record,Recommended,"The gameplay is solid , the music is fantastic , the visuals are awesome .",,,1,1,,
219740,Solus,"August 19, 2018",16.8 hrs on record,Recommended,"A Hat in Time is a fun , beautiful , adorable , funny , charming 3D platformer that could still use some polish .",,,1,1,,
219740,Stevoisiak,"October 22, 2017",102.5 hrs on record,Recommended,"This adorable game takes from the platforming greats of Banjo Kazooie , Super Mario Sunshine , and Psychonauts , then infuses it with the most cute and charming atmosphere i've ever seen in a game .",,,1,1,,
253230,Stoned Raider,"November 21, 2014",15.1 hrs on record,Recommended,great game the story is very funny and stamper just adds to the comedy the levels are very fun to play the graphics are charming and just pull you in i give this game a 9 out of 10 and you should pick it up .,,,1,1,,
219740,Strawbeary,"October 18, 2017",15.0 hrs on record,Recommended,"A Hat in Time has smooth gameplay , adorable characters and graphics , a simple and easy to follow story , and some compelling platforming .",,,1,1,,
238460,Strayed Lynx,"October 16, 2017",7.1 hrs on record,Recommended,"An excellent visual novel , despite being free it's writing , graphics and artstyle are on par if not better than those of many paid visual novel .",,,1,1,,
219740,Sultan_H,"August 25, 2015",4.6 hrs on record,Recommended,"Yes , just Yes ( good score ) An amazing survival well made , beautiful artwork and game is a dream , bought without regret .",,,1,1,,
219740,The Baron,"May 24, 2017",230.9 hrs on record,Recommended,"On the surface it looks really plain the graphics , the animations , the gameplay .",,,1,0,,
698780,The Baron,"May 24, 2017",230.9 hrs on record,Recommended,The graphics style works well for the game and the music is OUTSTANDING .,,,1,1,,
219740,The Guardian,"October 15, 2017",8.2 hrs on record,Recommended,"As for who it plays , the game is incredibly fun , and plays very smoothly , never once did I notice any dips in the quality or performance In the end , A Hat in Time is a fantastic game With bright and colorful visuals , A fun and engaging story , A memorable cast of hilarious characters ( Looking at you Snatcher , and of course , incredibly upbeat music , especially for the bosses",,,1,1,,
219740,The Mint Pen,"March 13, 2016",193.2 hrs on record,Recommended,"it's addictive , charming , beautiful , and had endless amounts of content to discover .",,,1,1,,
253230,TheGucc,"December 29, 2017",23.8 hrs on record,Recommended,"It has top tier humour , which is guaranteed to make you laugh everytime , all the while having breath taking graphics , even on the lowest settings The gameplay is the best part , with having gameplay reminiscent to that of 3d Mario games .",,,1,1,,
238460,Thesmuggler,"May 11, 2016",296.0 hrs on record,Recommended,pvp graphics ( neutral score ) : ( and lots more .,,,1,0,,
253230,Thomas Anderson,"December 18, 2017",19.8 hrs on record,Recommended,beautiful and attractive .,,,1,1,,
253230,Thorgrax,"August 8, 2014",91.5 hrs on record,Recommended,"The graphics are alright and characterful , simple drawings with a fat black outline , yet manage to make the hair on your neck stand up .",,,1,1,,
219740,ToaderKillur,"February 9, 2018",7.6 hrs on record,Recommended,Amaizing endearing story great visuals to go along with it an a peachy sountrack to tie it all together .,,,1,1,,
219740,TofuGuy,"January 24, 2014",1.9 hrs on record,Recommended,Fun mini game with creation and cute graphics,,,1,1,,
219740,Tortles,"January 26, 2015",28.7 hrs on record,Recommended,"Attractive art style and graphics , and a fun take on survival gaming .",,,1,1,,
219740,totallynotjon_,"October 5, 2017",28.7 hrs on record,Recommended,+ Stunning visuals that perfectly blend sixth generation sensibilities with modern resolution / lighting / particle effects .,,,1,1,,
413150,Tragedy,"March 1, 2016",42.8 hrs on record,Recommended,"If you like harvest moon , story of seasons or rune factory then don't let the SNES era graphics fool you like they almost did to me .",,,1,1,,
253230,Turnip,"June 3, 2013",8.3 hrs on record,Recommended,"its a top down action game with a hazy story and an amazing soundtrack dont let the retro graphics hold you back , they fit perfectly",,,1,1,,
253230,Twerkman,May-21,55.8 hrs on record,Recommended,When i first saw it i just thought it was some top down crappy graphics looking game .,,,1,-1,,
698780,Tzion,"May 19, 2017","1,128.5 hrs on record",Recommended,"The graphics may not look the best in the world , but it's a complex intelligent never boring game .",,,1,-1,,
253230,uh-oh,Jun-29,15.3 hrs on record,Recommended,"I love the game's charm , graphics and humour .",,,1,1,,
219740,Umbra_Daniel,"May 4, 2014",105.6 hrs on record,Recommended,"Nice drawing like graphics , cool adventure mode presets , recommend getting , awesome mods and really nice community .",,,1,1,,
219740,UndyingCrystal,"September 22, 2014",17.1 hrs on record,Recommended,"This is a beautiful game , it is well written , well made , and darkly humorous to a lovable extent The graphics are intricate and unique , the gameplay reminding me fondly of the survivalism and risk of hardcore Minecraft , and the story , although not slammed into your face directly , had me hooked from the start .",,,1,1,,
253230,uneven compromise,"February 14, 2016",26.6 hrs on record,Recommended,"With the use of intense , graphic and psychedelic aesthetics and visuals a soundtrack full of great synthwave and electronic tracks that fits the 80's Miami theme flawlessly and gameplay that feels responsive , challenging and fun at the same time , Hotline Miami presents an experience through the bloody and bizarre world of Miami .",,,1,1,,
219740,Vampyri,"November 2, 2014",145.3 hrs on record,Recommended,"My sole complaint with the graphics is a flaw found in many flash based games , occasional frame rate drops .",,,1,-1,,
253230,VictoriaTheCutie,May-03,26.9 hrs on record,Recommended,"Amazing controls , cartoonish graphics and fun levels .",,,1,1,,
253230,Water Enthusiast,"November 23, 2017",15.4 hrs on record,Recommended,"The game also brought back some cons from old platformers like strangely placed and fixed cameras which can mess with your view and thus it makes navigating the level harder , controls sometimes can be a wee bit wonky , some rough edges when it comes to graphics and animations and a story is a bit shallow in some places .",,,1,-1,,
253230,WoNd3R T0A5T,"November 11, 2015",199.3 hrs on record,Recommended,"Good graphics , fun to play , faster FPS than the console , custom heads , and I wreck people easily .",,,1,1,,
413150,Xtone,"March 26, 2016",181.0 hrs on record,Recommended,"I love this game It is awesome , everything from the graphics to the characters is really well thought .",,,1,1,,
238460,Xylitogum,"December 17, 2016",428.2 hrs on record,Recommended,A Realistic game doesn't necessarily mean realistic graphics .,,,1,-1,,
253230,Yossarian the Assyrian,"November 13, 2017",12.8 hrs on record,Recommended,"DDLC is a visual novel basically , a hybrid of a book and a game where you read through text ( accompanied by visuals ) , make decisions , and see their impact on the story .",,,1,0,,
253230,yung lean,"December 1, 2014",1.4 hrs on record,Recommended,after playing 6 minutes of this game i feel i can successfully review it mediocre graphics semi interesting story bullet drop destruction physics extremely cheap while on sale more dlcs than civ 5 no spec ops mode no replayability 25/2 GOTY,,,1,1,,
253230,yung phil,"January 7, 2016",21.2 hrs on record,Recommended,"soundtrack is goat the masks are great and add to the game the vibrant visuals are insane the story is laughably strange , but compelling .",,,1,1,,
253230,*Furious Train Whistling*,"November 29, 2012",11.8 hrs on record,Recommended,"The music is great , the gameplay is phenominal , the story is .",,,,,1,1
698780,★ Bartes ★,"January 28, 2018",4.5 hrs on record,Recommended,This title also has an amazing soundtrack as well as well developed gameplay .,,,,,1,1
253230,Arrow,"July 1, 2018",43.2 hrs on record,Recommended,"Tight controls , an intuitive and fluid movement system , fun powerups , varied and interesting levels , fantastic boss fights , and a jamming soundtrack make this game an easy ( good score ) .",,,,,1,1
253230,b,"December 7, 2018",23.4 hrs on record,Recommended,"While the main game isn't awfully long ( perhaps 10 15 hours ) , the Steam workshop / community really adds to the gameplay .",,,,,1,1
253230,Barrel,"October 13, 2017",119.4 hrs on record,Recommended,"A cute as hell platformer with stellar controls , great music , and awesome design .",,,,,1,1
238460,Bearwithsomepie,"December 26, 2013",20.1 hrs on record,Recommended,"If your looking for a game that lets you chop , cut , shoot , slash , crush , even rip pixel bad guys apart , then hotline Miami is going to be your entertament for about 18 hours of gameplay .",,,,,1,1
253230,Bit_Bowser,"October 10, 2017",31.8 hrs on record,Recommended,"Instead I bought the Game + OST The gameplay / controls make this game addicting and the music , art , and attention to detail make it quite unique and charming .",,,,,1,1
698780,boyflea,Jul-01,0.2 hrs on record,Recommended,"Pros : a refreshing take on visual novels a simple goal , well executed the poetry is a great little mechanic and it helps flesh out the competing cuties Cons : as a visual novel , the first act is knowingly well trodden : you need to know there is an upcoming twist to really stick with this game My Score : ( good score ) Community : 99 See also .",,,,,1,1
253230,Cade,"October 10, 2017",6.7 hrs on record,Recommended,"I hope that anyone who likes the genre , great writing , fantastic music , and genuinely perfect controls picks this up , because they will not be disappointed .",,,,,1,1
253230,Chinguardian Snac,"November 2, 2017",26.9 hrs on record,Recommended,"Talking about the Soundtrack , the cute and stunning artstyle , the gameplay everything melts perfectly together .",,,,,1,1
698780,Chunderfield,"May 13, 2014",11.7 hrs on record,Recommended,"Pros : Fast paced action Great replay , random generation Smooth controls Easy to learn , hard to master Hilarious art and effects Tons of weird and gross items / enemies / traps / bosses / maps Cons : Rage quittingly difficult No controller support Flash game Item explainations are occasionally vague A really great game that will provide you your money's worth .",,,,,1,1
238460,Closterdad,"April 6, 2016",47.5 hrs on record,Recommended,"Harvest Moon on PC ( without being emulated ) with a surprising expansion of game mechanics , taking inspiration from all kinds of sources You'll find a notice board with quests , straight out of the Witcher series , a storyline that evolves as the game progresses , and a bunch of cute bells and whistles .",,,,,1,1
253230,Crystal,"May 9, 2016",68.3 hrs on record,Recommended,"I admit I only downloaded recently , so I didn't experience the game's rise to greatness , but I absolutely adore the current build's art and mechanics .",,,,,1,1
698780,DeGreZet,Sep-23,15.2 hrs on record,Recommended,"One of the most original games i've played in a while , on every aspect story , design and gameplay .",,,,,1,1
238460,DiatheDragon,"May 1, 2014",34.6 hrs on record,Recommended,The music is perfect as well as the gameplay .,,,,,1,1
253230,Dinamitestick,"December 11, 2013",7.0 hrs on record,Recommended,"Great game Fast paced , full of gore , versatile weapons , great storyline with a twisting plot , also enjoying the soundtrack .",,,,,1,1
238460,doodles613,"May 29, 2016",171.7 hrs on record,Recommended,"I acutally like this game more then the orignal , and the upgrades to gameplay really enhance on the core of what harvest moon was , all without some idiotic convluted plot .",,,,,1,1
294100,dougsavage1,Aug-09,89.5 hrs on record,Recommended,The graphics bore me and the mechanics seemed tedious .,,,,,1,-1
219740,Dubzilla,"July 27, 2016",131.8 hrs on record,Recommended,"After my first play I was so impressed with the gameplay , story line and content that I purchased my own copy just to support the developers .",,,,,1,1
219740,🎃They Call Him Mr. Z 🎃,Jun-30,11.4 hrs on record,Recommended,"A Hat in Time provides the player with a nostalgic , fun , and overall appealing gameplay experience by combining the best elements of 3D platformer collect a thons from the Nintendo 64 era and combining it with easy to master controls , unique gameplay elements , and a whimsical adventure I haven't experienced in a long time .",,,,,1,1
698780,Elementor,"March 17, 2017",149.1 hrs on record,Recommended,The mechanics are fairly simple and the characters are amazing .,,,,,1,1
219740,Emperor Gandhi,"April 28, 2018",8.2 hrs on record,Recommended,Great + Tight platforming mechanics + Endearing and memorable characters + Extremely varied level design + Solid voice acting + Whimsical soundtrack + Mod support Lacking in main story content Minor technical issues,,,,,1,1
219740,Ereku Toro,"February 3, 2018",31.6 hrs on record,Recommended,"The soundtrack is amazing , the art style is adorable and imaginative , and what little plot exists is driven by the game mechanics in a hilariously childish way .",,,,,1,1
238460,Flugsten,"August 2, 2013",6.4 hrs on record,Recommended,"An incredibly enjoyable and rewarding strategic action game that really puts one on the edge of their seat , with the absolute best soundtracks i've heard in recent games to supplement the amazing gameplay .",,,,,1,1
253230,Flutter,"October 10, 2017",70.7 hrs on record,Recommended,"The controls , the art style , the missions , everything is perfect about this game .",,,,,1,1
253230,forestfey,"September 13, 2016","1,824.4 hrs on record",Recommended,"The new tutorial makes the game much more accessible , but leaves out enough stuff for own discoveries of the nuanced mechanics .",,,,,1,1
238460,Fruity Senorita,"January 25, 2013",20.3 hrs on record,Recommended,Relentlessly violent gameplay drives the whole plot perfectly along with a delicous synth soundtrack and repulsive art style to boot .,,,,,1,1
219740,gay shit,"August 13, 2016",6.3 hrs on record,Recommended,"This game consists of you making your way through trap filled levels , collecting gems and killing enemies , you can colllect in game cosmetics which are rather cute ( ive aquired a few ) and the end game Boss Level is very entertaining and can provide a fair challenge .",,,,,1,1
253230,Goat & Watch,"November 17, 2017",79.1 hrs on record,Recommended,"easy to get in to , fun to play and control , visually appealing , good story , the postives just keep coming .",,,,,1,1
294100,Great Hero J,"October 20, 2018",245.6 hrs on record,Recommended,"The graphics seem shabby , but it works very well with the gameplay , as it keeps everything clean and simple and easy to understand .",,,,,1,1
253230,Hackdeen,"December 11, 2013",13.5 hrs on record,Recommended,"Slick controls , Merciless difficulty , Grungy soundtrack , and some of the most gore drenched pixels i've seen this side of Mortal Kombat .",,,,,1,1
219740,Hahe,"March 26, 2013",27.0 hrs on record,Recommended,"Really fun with its simple gameplay , the music is awesome .",,,,,1,1
698780,Hawns,"October 26, 2014",783.6 hrs on record,Recommended,"This game is awesome It allowsfor any genre , mass enemy slaughter , exploration , mining , bosses , great music , easy and hard modes , and is overall a great game .",,,,,1,1
253230,Hydra Dominatus,"October 30, 2012",12.3 hrs on record,Recommended,Incredible and unforgiving gameplay mixed with an amazing soundtrack .,,,,,1,1
294100,i need a girlfriend,"July 8, 2015",328.4 hrs on record,Recommended,God it's just ing These new bosses and weapons and the people and events and .,,,,,1,1
219740,Iaro Delta,"July 4, 2014",20.9 hrs on record,Recommended,"The gameplay however , is just as good as the narration or even better .",,,,,1,1
219740,J0P0D,"June 23, 2014",48.4 hrs on record,Recommended,This is probably my favourite platformer of all time for these reasons : hilarious narrator great platforming awesome weapons sweet art style cool music funny story good singleplayer fun with friends great multiplayer arena modes awesome level editor hundreds of hats Do I need to say anything else,,,,,1,1
219740,Jakaryy,"September 27, 2018",9.8 hrs on record,Recommended,"Helps that the voice acting is purposely silly and melodramatic making it more entertaining + The soundtrack is a lot of fun to play along to and even sit back and listen to it separate from the gameplay , well worth buying it + The level design is absolutely awesome it's basically one world divided into small sections and then into levels .",,,,,1,1
238460,Jeb Bush,"June 27, 2014",23.4 hrs on record,Recommended,The game features a 16 bit graphics style with fast paced combat .,,,,,1,0
219740,JellyElite,"October 11, 2017",42.8 hrs on record,Recommended,"Fun gameplay , amazing controls , great level design , beautiful music , and memorable characters .",,,,,1,1
238460,Jester,"June 18, 2014",9.0 hrs on record,Recommended,"The story , music , gameplay , everything about this game is fantastic .",,,,,1,1
