AccountName,gameId,Date,Hours_Played,isPositive,noOfHelpful,noOfFunny,review,isValid,Polarity,isSingle
iMatrix7,4000,"July 17, 2016",196.3 hrs on record,Recommended,86,3,"storyteller who creates dynamic events during the gameplay , simulating interpersonal relationships , psychology , trading , climate , biomes , diplomacy and a lot more .",1,1,1
Okishop,698780,"June 22, 2014",35.2 hrs on record,Recommended,1,0,"this game has a high replay value with the ever changing mazes , weapons , secerts , etc .",1,1,1
DG Dobrev,219150,"July 15, 2016",112.3 hrs on record,Recommended,60,2,"huge learning curve if you are just starting rimworld , i would suggest you play at a low difficulty level and get used to the game as much as you can .",1,0,1
Maelstrom,219150,"December 5, 2015",35.1 hrs on record,Recommended,1,0,"the enemy spawning level is insane , and they all follow 1 of maybe 3 different ai path finding systems , leading to zero variety .",1,-1,1
Knal1991 - Saint,219150,"December 29, 2013",10.5 hrs on record,Recommended,1,0,still the gameplay would feel solid enough for you to get pulled in either way .,1,1,1
Ur hot step-bro,238460,"March 15, 2015",23.9 hrs on record,Recommended,1,0,good top down gameplay .,1,1,1
Cpt. Seth,294100,"March 4, 2016",77.6 hrs on record,Recommended,1,0,there are so many mysteries and i still feel as if i am barely scratching the surface after 40ish hours of gameplay .,1,1,1
Hobo,219150,"November 16, 2014",37.5 hrs on record,Recommended,1,0,"the game holds some replay value with a hidden puzzle to collect pieces for and the fact that it's an entertaining gameplay formula regardless of story , but i can only help but feel like another couple missions wouldn't have hurt .",1,0,1
alsoandanswer,253230,"December 25, 2016",784.1 hrs on record,Recommended,21,56,"the game is as fair as you want it to be difficulty can be selected , but the default is brutal dwarf level type of brutal .",1,0,1
Shadeem,253230,"November 26, 2017",564.8 hrs on record,Recommended,4,0,"towards the end of the battle a thrumbo ( a large powerful and fast animal ) wandered into the battle area and was hit by one side , i suspect the enemy but cannot be certain .",1,0,1
Haladmer,238460,"July 16, 2016",11.1 hrs on record,Recommended,3,0,"pros : random gen world small to large gameplay areas customizable challenge / gameplay settings easy start / hard to master a lot of control over the base building aspects of the game every character has it's own personality , wants , needs and desires that you need to account for .",1,1,1
Epix Sky,219150,"February 18, 2014","1,093.8 hrs on record",Recommended,0,1,buy the game in a bundle with cs : ' s if anything in case those who plans of buying gmod doesn't have cs : ' s ( unless you enjoy looking at purple and black checkered textures all over the place with question mark items / weapons ) .,1,0,1
Vashek,413150,"April 25, 2016",43.9 hrs on record,Recommended,1,0,if i had one complaint id say i dislike the time management aspect of the game but its the core mechanic and i get it .,1,-1,1
totallynotjon_,253230,"October 5, 2017",28.7 hrs on record,Recommended,40,0,the gameplay is very reminiscent of mario's early forays into 3d platforming with chapter based encounters .,1,0,1
Kozzy,253230,"July 15, 2016",48.6 hrs on record,Recommended,8,1,"there is so much good with this game though , the ideas are great , gameplay is fun and you can really be creative in this game if you want to .",1,1,1
PhoenixFire42,219740,"March 17, 2016",23.1 hrs on record,Recommended,1,1,"from the commentary , to the story line , to the gameplay , it's a great game .",1,1,1
i need a girlfriend,4000,"July 8, 2015",328.4 hrs on record,Recommended,1,0,"2 : oh cool so much bosses , mobs , residents fun , cool weapons steeper muynkrufta 1 .",1,0,1
BC,253230,"October 15, 2017",13.2 hrs on record,Recommended,4,0,the game itself is a blast thanks to the fun levels and great gameplay .,1,1,1
Merci,253230,"April 21, 2018",25.2 hrs on record,Recommended,34,2,* snatcher intensifies * pros : solid controls for a platformer on pc absolutely adorable seriously i love these characters soundtrack is top notch fun story boss battles are actually really fun whaaaat cons : chapter 3 has some serious tonal shift during one of the missions .,1,1,0
ChromePlate,294100,"June 28, 2017",425.4 hrs on record,Recommended,3,0,but thank god for mods there are sooo many cool and diffrent things to add and change or simply flavor your gameplay .,1,1,1
Rurik,294100,May-19,2.7 hrs on record,Recommended,76,2,i expect much more unclear stuff later battle mechanics has big random factor .,1,0,1
Mankeff,219740,"June 8, 2016",106.7 hrs on record,Recommended,1,0,if you have played harvest moon before i strongly recomend this game because it is really simular but better gameplay with loads of more options and things to do .,1,1,1
wh1sper!,253230,"January 9, 2018",6.3 hrs on record,Recommended,2,0,#error !,1,1,1
Jarago,219150,"July 29, 2016",106.1 hrs on record,Recommended,2,0,rimworld offers hours of gameplay over just a single colony .,1,1,1
Hououin Kyouma 👑,4000,Feb-19,815.9 hrs on record,Recommended,231,397,"i made sure to install wooden peg legs on everyone before releasing them so they could wobble home and thanks to my kindness of sparing them , the enemies stopped invading and became pretty happy since i returned their people all alive and well .",0,-2,-2
Andrew_Bishop,698780,"May 3, 2018",12.1 hrs on record,Recommended,77,5,"girls are pretty and interesting , gameplay is common for dating sim .",1,0,1
psychedelic dave,219740,"July 28, 2013",73.2 hrs on record,Recommended,1,0,"the binding of issac is a very different game , but pulls off being weird , in concept and gameplay .",1,0,1
Pontifex Maximus,294100,"June 1, 2017",136.8 hrs on record,Recommended,14,0,"half of the fun is in designing your base however you want to , just make sure it has some sturdy defenses since the game's surprisingly complex combat system takes such things as cover , concealment , and range into consideration .",1,1,1
UN0W3N,219740,"February 9, 2017",7.4 hrs on record,Recommended,72,4,"for most players wanting to grasp rimworld's mechanics without the feeling of accomplishing a chore , pick locations within a temperate climate .",1,0,1
FloofPuppy,253230,May-14,58.9 hrs on record,Recommended,6,0,controlling hat kid is fun and easy as well as challenging and with so many hats and badges to customize and equip for gameplay challenges you will br lost in this game's charm .,1,1,1
Chikami,294100,Feb-21,393.1 hrs on record,Recommended,4,0,"pros : creativity inspiring , smooth gameplay , detailed gaming mechanics and micro macro opportunities , and multiplayer will be smoothed out for use soon also , it is mod friendly you can get lord of the rings , starship troopers , medieval , cults , cluthulu , humanoids , genetic experiments , and morrre cons : you will probably study / do schoolwork less , your steam friends will either bash you for playing this instead of with them or convert and also play this game ,",1,1,1
Neppu Tennouboshi,219740,Jun-29,14.6 hrs on record,Recommended,60,3,"this is a very risky move in my opinion because the music can easily feel repetitive and annoying , however , each track has it's own feeling despite sharing lots of similarities , they express different emotions , and fit different scenarios .",1,1,1
Mandamus,4000,"July 21, 2016",95.2 hrs on record,Recommended,180,484,apparently those weapons run on jet fuel because my steel walls and buildings were no match for that blaze .,0,-2,-2
gretgor42,253230,"November 9, 2017",259.8 hrs on record,Recommended,3,0,"then , of course , there's the gameplay .",1,0,1
apljee,219150,"July 8, 2018",89.6 hrs on record,Recommended,4,0,"before it was on steam , i played this game almost daily , i was very into the modding community , i ( jokingly ) credit myself for having tynan put melee weapons into the game .",0,-2,-2
dancinbuddha,253230,"August 18, 2016",275.5 hrs on record,Recommended,48,0,"the depth of this game surpasses first looks its mechanics are similar to prison architect people , moods , needs coupled with the resources and supply lines ( like banished ) that need to be overseen in order to complete tasks .",1,1,1
Callcenter of the Void,4000,"September 22, 2016",170.9 hrs on record,Recommended,0,0,the next issue i have is the combat .,1,-1,1
Eral,253230,"November 22, 2017",10.1 hrs on record,Recommended,6,1,"but it adds a nice little mechanic to the game , writing and reading poems .",1,1,1
Slim Shady,219150,"November 9, 2014",16.3 hrs on record,Recommended,1,0,"if he makes enough kill combos , is bold enough , acts quickly and other devious ways to devastate people , he will be awarded with new weapons and animal masks .",1,0,1
Orpheolus,253230,"March 23, 2015",386.7 hrs on record,Recommended,1,0,bitter difficulty is not always a bad thing .,1,1,1
Flugsten,238460,"August 2, 2013",6.4 hrs on record,Recommended,1,1,"an incredibly enjoyable and rewarding strategic action game that really puts one on the edge of their seat , with the absolute best soundtracks i've heard in recent games to supplement the amazing gameplay .",1,1,0
DishKebab,219740,"May 23, 2014",6.1 hrs on record,Recommended,1,0,the gameplay itself is also very fluid and a very nice puzzle / platformer indeed .,1,1,1
B∞mer,219740,"January 13, 2018",6.8 hrs on record,Recommended,6,0,"she can twist and turn the world she inhabits to her desire , and she uses this knowledge to gain control over the story .",1,0,1
jamthebarbarian1,219740,"March 9, 2016",191.8 hrs on record,Recommended,0,0,its awesome it has everything in it like bosses blocks weapons and pets u should definitely get it it is a great game : ) : ) : ) : ) : ) : ) : ) : ) : ) : ) : ),1,1,1
RubyHazel,253230,"July 2, 2017",610.8 hrs on record,Recommended,20,1,"the raids wasn't too bad , because of my many colonists it was easy so i changed the difficulty to rough , and randy send me a volcanic winter ( taken from the wiki : solar panels will not produce as much power .",1,0,1
Vengyr,238460,"November 22, 2018",478.3 hrs on record,Recommended,7,1,"and if you feel like you want more content , there are always mods to add new stuff or alter the gameplay .",1,1,1
Vasher85,698780,Jun-24,"1,440.5 hrs on record",Recommended,74,18,maybe it gets out of control and you have to come up with a decission : either let him die or amputate .,0,-2,-2
Duskylyon,253230,"February 9, 2018",70.5 hrs on record,Recommended,3,0,which brings me to gameplay .,1,0,1
Korrd,219150,"July 18, 2016",636.5 hrs on record,Recommended,7,0,"but besides all the incredible gameplay mechanics at work farming , animal taming , base building , fortification , defense , combat the most incredible aspect of rimworld is the attachment you develop to your colonists and their stories .",1,1,1
SolSpoidon,219740,Jan-14,598.1 hrs on record,Recommended,235,216,"then disaster , jimmy loses a leg in combat defending his wife and friends , he lies in the med bay , hurt and unable to continue helping his fellow men or loving his wife .",0,-2,-2
Arrow,253230,"July 1, 2018",43.2 hrs on record,Recommended,5,0,"tight controls , an intuitive and fluid movement system , fun powerups , varied and interesting levels , fantastic boss fights , and a jamming sound track make this game an easy ( good score ) .",1,1,0
[KwZ],4000,"May 10, 2016",200.1 hrs on record,Recommended,1,0,beyond the third year can be very repetitive and money is not a problem anymore but i'm sure the developer is constantly working to improve that .,1,-1,1
Susie,253230,Sep-19,29.7 hrs on record,Recommended,13,0,( good score ) would buy again on another account the game has intresting mechanics : v,1,1,1
The Holy Sy,238460,"September 15, 2014",4.1 hrs on record,Recommended,1,0,it is very difficult to accurately predict how enemies will move or react ( ex .,1,1,1
Belmont,219150,"December 14, 2014",47.6 hrs on record,Recommended,1,0,they can also be thrown to stun most enemies .,1,0,1
Pseudonym?,238460,"September 3, 2014",124.1 hrs on record,Recommended,1,0,"i also think that sometimes i d prefer more than 2 weapons to switch between while playing because you often need a lot of different weapons for one level if you're trying to cut corners and save time ( or trying to solo the co op levels , many of which are thankfully possible solo by abusing the weapons ) , but more than 2 might have made it difficult to get the right weapon anyway .",1,0,1
bartuś,698780,"September 16, 2018",104.0 hrs on record,Recommended,13,3,it's great if you don't really care about the gameplay and just want to hear a nice story .,1,-1,1
Dooshy,4000,"October 6, 2014",66.7 hrs on record,Recommended,1,0,"like minecraft , but want more blocks and weapons get terraria .",1,1,1
ChristofOtiz,253230,"December 11, 2012",13.3 hrs on record,Recommended,1,0,"melee weopons produce no sound , and killing with enemies won't alert other guards within an earshot .",1,0,1
"ok, liberal",4000,"December 9, 2017",40.1 hrs on record,Recommended,243,218,something happened next that i wouldn't wish on my mortal enemy .,1,0,1
RaidenPSX,253230,"February 26, 2018",30.5 hrs on record,Recommended,3,0,"its great , responsive controls , its bright and colourful graphics , its fantastic soundtrack , its story , just everything .",1,1,0
The Holy Sy,219150,"September 15, 2014",4.1 hrs on record,Recommended,1,0,"take advantage of your surroundings by luring enemies into narrow corridors and mowing them down with gunfire , or waiting for them to walk by the corner where you eagerly await with your meat cleaver held high .",1,0,1
Vampyri,113200,"November 2, 2014",145.3 hrs on record,Recommended,1,0,the often discussed difficulty makes completing the game truly feel like an accomplishment .,1,1,1
Leviathis_Krade,253230,"September 2, 2016",434.5 hrs on record,Recommended,1,0,"the recent update screwed up bat and slime movements causing them to glitch through areas they should not be able to like a mother slime one of the bigger ones can now move through 1x1 spaces and the bat spawn rate increased so much i was swarmed by 30 bats just below marble level , and the weapons were significantly nerfed as were the baddies given at least 10x more hp , but i might of done something when creating the world when dealing with that .",1,0,1
ManicVoxel,4000,"June 28, 2014",110.8 hrs on record,Recommended,1,0,"it is a roguelike game with endless replayability and a brutal difficulty that can get a bit frustrating at times , but it doesn't feel unfair .",1,1,1
Brutal Dumbass ☢,105600,"July 3, 2016",916.5 hrs on record,Recommended,0,0,new loot though from bosses but i had wished more exclusive loot from enemies as well or new enemies as well .,1,-1,1
Orpheolus,698780,"March 23, 2015",386.7 hrs on record,Recommended,1,0,"craft stuff , make super weapons to slay enemies , build in a block format and has some multiplayer .",1,0,1
Kimbo Schlice,219740,"June 29, 2014",6.5 hrs on record,Recommended,1,0,"the 80 ' s retro style and attempt at questioning violence in general is pretty interesting , and the gameplay is pretty fun .",1,1,0
Meneldil,238460,"June 30, 2014",15.8 hrs on record,Recommended,1,0,"but you will rarely be mad about it , as the game is so hectic and the gameplay so rewarding .",1,1,1
Killigin,253230,"October 7, 2017",19.8 hrs on record,Recommended,18,1,hat kid controls smoothly and allows the player to navigate the worlds with ease .,1,1,1
zklokstad,698780,"April 5, 2016",211.0 hrs on record,Recommended,1,0,normally i impulsively buy games on steam and then get bored with them after a few hours of gameplay .,1,1,1
Eddy63,219740,"July 16, 2016",584.4 hrs on record,Recommended,54,5,the difficulty is customisable both by choosing a different story teller hardness but also by choosing a biome .,1,0,1
Raiseo Hitsu,253230,"September 10, 2018",56.8 hrs on record,Recommended,65,1,"it's a very endearing game and on a more technical aspect , it has flawless control and good level design , very much recommended .",1,1,1
Moose0222,219740,"July 3, 2014",5.8 hrs on record,Recommended,1,0,i realy like the gameplay and the absolutely hilarious narrator of this game .,1,1,1
sandvich_is_a_spy,698780,"December 31, 2013",26.9 hrs on record,Recommended,1,0,"binding of isaac is yet antoher amazing game made by edmun mcmillen which brings a legend of zelda esk kind of gameplay to pc / steam this game consists of the protagonist , isaac to travel through the depths below his house to prevent his mom from killing him .",1,1,1
TTL.Sam,4000,"August 8, 2016",94.0 hrs on record,Recommended,97,71,"early access review played on cassandra classic : start a nice colony in the middle of mountains colony digging mountain found ancient wall ignore warning , continue digging and deconstruct ancient wall a scyther and a blaster wielding centipede appeared colony devastated played on free build difficulty : build a self sufficient farming tribe found out about dev mode spawn 25 fertilized chicken eggs 25 chick hatched and start taming process chick 15 didn't want to be tamed and start rebellion with 10 other chick near food stockpile start to panic and forgot to switch colony not to run away colony devastated rimworld is a game about building colony that consist of random human being .",0,-2,-2
:wq,219740,"December 30, 2017",14.6 hrs on record,Recommended,71,2,"they're not very memorable in the sense that if you were to drop me in a random part of a level , i d have difficulty identifying exactly where i was .",1,-1,1
Mellow_Online1,698780,"October 23, 2017",8.2 hrs on record,Recommended,99,1,"one of the ways you can impress the girls is by writing poetry , which is the game's only form of gameplay occupant in which you're given a selection of different words and as you learn more about the characters and learn more about their personalities , these words will have positive effects on each of the characters , so if there is a specific girl that you're wanting to impress , you have to really pay attention to their likes / dislikes , personalities and attributes .",1,0,1
Mumra,294100,"August 2, 2016",63.3 hrs on record,Not Recommended,583,30,"certainly there are some good things here , i have over 40 hours logged because the game's world and mechanics are intriguing the graphics have a certain charm , they are more than adequate for a game like this , and it is set in an interesting and well thought out sci fi world .",1,1,0
Alan22488,253230,"June 11, 2017",63.3 hrs on record,Recommended,8,1,"the rough and insane difficulty of the valina game is challenging and rewarding for every accomplishment , and unlike many ( finished ) games out there , this game provided a extremely entertaining end game .",1,1,1
Oh Lawd,698780,"January 1, 2015",61.7 hrs on record,Recommended,1,0,"this game is such a hidden gem , and while it's no triumph of storytelling , the gameplay is just such a joy .",1,1,1
chaser_r2,219740,"November 26, 2017",492.9 hrs on record,Recommended,4,0,"involving a variety of management genres ( combat , construction , crafting , etc ) , this game is heavily reliant on strategic planning and decision making for survival .",1,0,1
exiletexan,219150,Mar-26,260.1 hrs on record,Recommended,37,2,"maybe your best gunman loses an arm in a shootout , and you have to send your cannon fodder colonists to retrieve him and hold off the enemy while your medic does what he can do get him back into the fray .",1,0,1
Yossarian the Assyrian,4000,"November 13, 2017",12.8 hrs on record,Recommended,227,8,"its mechanics are similar to katawa shoujo and steins gate , though its story is much , much different .",1,0,1
TV,219740,Jun-25,70.4 hrs on record,Recommended,4,1,"i suppose it still lacks any grind , though .",1,-1,1
Jester,238460,"June 18, 2014",9.0 hrs on record,Recommended,1,0,"the story , music , gameplay , everything about this game is fantastic .",1,1,0
literalIlliterate,4000,"September 17, 2016",154.9 hrs on record,Recommended,1,0,"the control works great , the vibrant colors look amazing , and the people are interesting and three dimensional .",1,1,0
vladde TF:GO,219740,"April 27, 2014",15.8 hrs on record,Recommended,1,0,"but it's all the same for your enemies , which makes planning and strategizing way more important .",1,0,1
IcerOut,253230,"May 17, 2016",171.0 hrs on record,Recommended,1,0,"just how much content does this game have well , over 500 unique enemies ( from slimes to floating eyes , from unicorns to homicidal snowmen ) , 360 weapons ( ranging from swords , boomerangs , guns and bows to yoyos , bunny cannons and nyan cat swords ) , 78 full sets of armor ( and tons of pieces which don't fit into a set , plus loads of vanity items and costumes ) , 36 different bosses , and 10 random events , all with unique enemies and loot .",1,0,1
Stormo,698780,"February 4, 2017",617.7 hrs on record,Recommended,148,7,"you can manually command colonists whenever you want , or even take full control of them when you need to give them detailed orders , for instance when they need to defend against a raid .",1,0,1
Allahu Snackbar,219740,"June 5, 2015",14.9 hrs on record,Recommended,1,0,the controls are easy too .,1,1,1
CaptainBullitCushion,4000,"December 27, 2016",415.2 hrs on record,Recommended,3,0,"you can set it to a hard level , but i like to set it on base building mode , which is just the second hardest difficulty level .",1,0,1
MerricBatson,219740,"April 17, 2014",10.1 hrs on record,Recommended,1,0,i especially love the enemies are always changing what weapon they have .,1,1,1
Chinguardian Snac,253230,"November 2, 2017",26.9 hrs on record,Recommended,28,1,"talking about the soundtrack , the cute and stunning artstyle , the gameplay everything melts perfectly together .",1,1,0
Thrill,253230,"March 2, 2016",165.1 hrs on record,Recommended,1,0,oh and shout out to the fishing mechanic .,1,1,1
Archi,253230,Feb-27,86.3 hrs on record,Recommended,133,5,"while they are billions matched my initial dream expectations more , i consider rimworld one of the best games i've ever played , due to the complexity of the simulation , polished and enjoyable gameplay and the fact that there is no run that looks the same , there is always something to improve or to do , and the game doesn't stop to amaze me .",1,1,1
The Mute Cynic,698780,"July 17, 2016",17.5 hrs on record,Not Recommended,223,13,five difficulties are also present and range from less combat with a focus on construction to continual raids while struggling to maintain a growing colony .,1,0,1
yoda gaming,698780,"November 4, 2012",191.8 hrs on record,Recommended,1,0,"it combines brutal difficulty , random dungeons , hundreds of items , and that classic legend of zelda feel into one really awesome and challenging game .",1,1,1
dougsavage1,294100,Aug-09,89.5 hrs on record,Recommended,52,1,the graphics bore me and the mechanics seemed tedious .,1,-1,0
Belmont,253230,"December 14, 2014",47.6 hrs on record,Recommended,1,0,melee weapons can be swung or thrown .,1,0,1
Ghennkin,4000,"May 27, 2017","1,265.3 hrs on record",Recommended,13,0,"i'm fine with losing to non rng situations , but not rng ones outside of my control .",1,-1,1
Kcc,413150,"April 2, 2016",75.6 hrs on record,Recommended,1,0,for only 15 you get over 80 hours of gameplay .,1,1,1
Pontifex Maximus,219740,"June 1, 2017",136.8 hrs on record,Recommended,14,0,"it combines colorful , detailed graphics , along with engaging game mechanics .",1,1,0
Rather Spooky Cat ,219740,"March 20, 2018",37.0 hrs on record,Recommended,2,0,"this is truly a fun game , and there are still small secrets i've yet to find everything from character design , levels , and hats , to gameplay mechanics are on point .",1,1,1
Exelus,219150,"February 7, 2018",240.3 hrs on record,Not Recommended,43,3,"all of these complaints would be forgiven if the actual gameplay was fun and engaging , but it's not .",1,-1,1
MaynezSE,253230,"August 1, 2018",20.9 hrs on record,Recommended,2,0,"it has awesome gameplay , controls feel very responsive ( compared to , say , yooka laylee , which are the same genre ) , music and art design are made with so much care that they blend together quite nice .",1,1,0
Exelus,294100,"February 7, 2018",240.3 hrs on record,Not Recommended,43,3,"not fast forwarding ) gameplay comes from random events generated by the storyteller , an a .",1,0,1
Logan,219740,"October 8, 2018",31.1 hrs on record,Recommended,27,2,"that's a really big part of a game and gameplay hats in game have different unique abilities , and you will need them the further you go .",1,0,1
Mandamus,238460,"July 21, 2016",95.2 hrs on record,Recommended,180,484,we put him down with energy weapons .,1,0,1
boob,219740,"January 18, 2018",5.7 hrs on record,Recommended,6,1,"the control's so fluent , you just might have to tap the d pad twice to get it to move .",1,1,1
REXPOWERCOLT,253230,"December 31, 2013",6.6 hrs on record,Recommended,1,0,"while not for everyone , the bounding bass provided by many of the soundtracks fits the gameplay perfectly .",0,-2,-2
t3hSn0wm4n,219150,Jul-29,51.6 hrs on record,Recommended,55,43,"my 4 dudes behind their turrets and armed with plasma weapons , ok slaughter the enemy , capture the living , sell them as slaves to the orbital trade ship along with worthless john who is incapable of manual labor .",0,-2,-2
Jarago,698780,"July 29, 2016",106.1 hrs on record,Recommended,2,0,everyone ( even enemy attackers ) have their backstory which informs you what the person used to be before landing on rimworld these backstories may sometimes affect their skills levels and traits .,1,0,1
Shearman360,219740,"March 18, 2018",48.5 hrs on record,Recommended,4,0,a lot of the mechanics such as the dive and the tight ropes are ripped straight out of it .,1,-1,1
klippx,219740,"March 14, 2018",19.8 hrs on record,Recommended,7,0,"likes + big maps , with replayability as you unlock abilities + cute , 100 safe for kids + quirky humor + fun + addictive + challenging + varied maps + a lot of extra content to find ( cosmetic hat upgrades , decorations in the hub ) + great soundtrack neutral childish design ( enemies , emotes ) toon graphics are a matter of taste .",1,1,0
avaster,219150,"December 22, 2018",577.9 hrs on record,Not Recommended,78,6,"1 hauling is also a bad mechanic , why do the colonists just pick up for example 1 tshirt when they can use their whole inventory 4 .",1,-1,1
trash panda,294100,"April 26, 2016",142.3 hrs on record,Recommended,1,0,"if you want fun gameplay as well as some really sweet and poignant moments with npcs , get this game .",1,1,1
Bit_Bowser,253230,"October 10, 2017",31.8 hrs on record,Recommended,3,0,"instead i bought the game + ost the gameplay / controls make this game addicting and the music , art , and attention to detail make it quite unique and charming .",1,1,0
ショタ男の娘,698780,"September 29, 2014",73.5 hrs on record,Recommended,1,0,after playing for a while you start to get a feel for the enemy patterns and how to deal with them .,1,0,1
Blackoth,219740,"July 15, 2016",83.0 hrs on record,Recommended,2,0,"early access review rimworld is a colony survival / management game , with some incredibly deep and meaningful mechanic systems that mesh together to make a very very awesome game if you are into this genre .",1,1,1
Gorgo the Orc,219740,"September 19, 2018",15.5 hrs on record,Recommended,2,0,"combat in this game will have you still using the abilities that you use for platforming , so no 3 hit combo here which is because most modern 3d platformers fail to remember that it is a platformers first , and a 3d beat em up last .",1,0,1
Nam,238460,May-29,49.7 hrs on record,Recommended,7,1,"full of thousands of mods , textures , weapons , charecters , worlds and even more other things that'll embellish your game experience .",1,1,1
Korrd,294100,"July 18, 2016",636.5 hrs on record,Recommended,7,0,"tynan sylvester's work ethic and quality control are unmatched by literally any other developer or game i've followed , and rimworld could easily have shed the ea moniker a long , long time ago .",1,1,1
Pookykins,219740,"January 16, 2015",7.7 hrs on record,Recommended,1,1,besides the fun gameplay this game also offers excellent advise in its title .,1,1,1
Eigan123,253230,"November 26, 2017",63.9 hrs on record,Recommended,236,9,"it seems like a basic layout , and it may appear so on the surface , but her runs , jumps , dives , and cancels provide a level of precision and a gateway for advanced play that allows for mid air error adjustment , correction , and control , allowing her to maneuver platforms with relative ease .",1,1,1
NoOne,238460,"November 24, 2016",521.7 hrs on record,Recommended,10,0,"the delvelopers have been up with updates and bug fixes , and never stop to bring new and innovative mechanics to the game that change it completly .",1,1,1
Mr. Smiles,4000,"March 13, 2017",635.1 hrs on record,Recommended,77,2,some bugs and oddities affect gameplay adversely .,1,-1,1
iMatrix7,253230,"July 17, 2016",196.3 hrs on record,Recommended,86,3,"the game is fully playable and bug free , or at least i've not encountered a single bug in 20hours of gameplay .",1,1,1
Bushwacker,238460,"January 5, 2017",824.8 hrs on record,Recommended,7,2,"if you want to and you think you are up to snuff , you can siege an enemy town , picking off bandits with precision down to the finger .",1,0,1
Mandamus,253230,"July 21, 2016",95.2 hrs on record,Recommended,180,484,walsh gets better and both he and young are fully equipped in nano armor with energy weapons .,1,0,1
Mellow_Online1,253230,"October 23, 2017",8.2 hrs on record,Recommended,99,1,"i don't mind them but a visual novel is incredibly lackluster in its gameplay as it is what it is , a visual novel .",1,-1,1
American Tragedy,219740,"August 14, 2018",13.0 hrs on record,Recommended,29,1,the game mechanics are pretty much simple you jump around the locations from one platform / box / pipe to another to get to the objective you need .,1,1,1
Reissyboy91,253230,"January 25, 2014",85.8 hrs on record,Recommended,1,0,"2d exploration , crafting , mining , farming , role play , vast collection of weapons and armors , boss battles , variety of different terrains and enemies , customization , multiplayer host join options with great msuic , there's not a single reason i can think of why anyone should'nt own this even the most die hard call of duty fan can be converted when his using mini guns and rifles to destroy hordes of goblins .",1,1,1
CULT|infernovia,238460,"July 3, 2018",128.5 hrs on record,Recommended,82,5,", and a variety of weapons / armor along with mood altering drugs , the combat is actually quite entertaining if limited in size .",1,1,1
Dan Schneider's Hard Drive,253230,"April 30, 2018",20.9 hrs on record,Recommended,5,1,"some areas require you to use certain context sensitive actions , such as using a homing attack on an enemy or using your hookshot .",1,0,1
Cap'n Alex,238460,"May 8, 2016",36.4 hrs on record,Recommended,1,0,"the game is rage inducingly difficult , but as you complete the levels and obtain new masks and weapons the game becomes slightly easier ( still very difficult though ) .",1,0,1
masterxodin,105600,"December 25, 2013",501.3 hrs on record,Recommended,1,0,"i had heard it was a little bit like 2d minecraft ( which i had never played either ) , and after sitting on the fence for awhile and watching my friends rack up over 100 hours of gameplay on it , i decided to buy the game .",1,0,1
f0rtitude,253230,"December 25, 2017",44.2 hrs on record,Recommended,63,1,"tight controls , great level design and memorable characters all make add up to create the best platformer of recent age .",1,1,1
B∞mer,238460,"January 13, 2018",6.8 hrs on record,Recommended,6,0,seeing what you think are the results of your actions spin out of control in front of your eyes becomes increasingly nerve wrecking as the events that unfold become more extreme .,1,0,1
Daedalus,253230,"January 23, 2014",9.8 hrs on record,Recommended,1,0,"there are masks that are clearly better than others , while some are there just for fun or added difficulty .",1,0,1
Mevvallanneous Bob,219150,"February 26, 2015",17.7 hrs on record,Recommended,1,0,"but in its occasional harsh difficulty , it still managed to do is be fun .",1,1,1
Crystal,253230,"May 9, 2016",68.3 hrs on record,Recommended,1,0,"i admit i only downloaded recently , so i didn't experience the game's rise to greatness , but i absolutely adore the current build's art and mechanics .",1,1,0
Fuchs,253230,"June 27, 2016",13.9 hrs on record,Recommended,1,0,the gameplay is very fun and challenging .,1,1,1
ＣＲＡＣＫＹ大班,253230,"December 29, 2017",23.3 hrs on record,Recommended,11,0,+ platforming : this is the main difficulty and focus of the game .,1,1,1
The Pink Menace,219740,"February 4, 2013",641.2 hrs on record,Recommended,1,1,"why , this game is one of my favoites due to its wide variety of items , enemies , and much more .",1,1,1
rainy,253230,"October 10, 2017",16.2 hrs on record,Recommended,4,0,the controls are very tight and hatkid's different moves make platforming very fun .,1,1,1
Knal1991 - Saint,253230,"December 29, 2013",10.5 hrs on record,Recommended,1,0,all weapons are throwable ( so far atleast ) and it is an option you will utilise almost always .,1,0,1
Edock,698780,"August 25, 2016",72.8 hrs on record,Recommended,1,0,"there are plently of weapons to choose from cool buildings to build perfect game to play after a long day of work you can decorate your house to make it home there is going to be a new patch soon you start of poor , however after a lot of hard work you can make a name for yourself wide variety of npcs that each have a distinct personality .",1,0,1
Dove & Grenade,113200,"October 2, 2015",112.4 hrs on record,Recommended,0,0,great repetitive yet non repetitive rogue like directional shooter game that is so simple yet hard .,1,1,1
MaynezSE,219740,"August 1, 2018",20.9 hrs on record,Recommended,2,0,"i really was captured with the game in every aspect , the cute characters , the simple controls ( jumping across long spaces requires some mastery tho ) , the hats mechanism of powers , the characters humour ( specially the third world boss ) is hilarious , just all of it is amazing .",1,1,1
ショタ男の娘,219740,"September 29, 2014",73.5 hrs on record,Recommended,1,0,"after you start getting to know enemy patterns you need to understand what the items do ( some item descriptions lie ) , and which ones you might consider skipping .",1,0,1
Zenethos,219740,"November 10, 2013",8.2 hrs on record,Recommended,0,0,nice art style and great indie gameplay,1,1,0
