AccountName,gameId,Date,Hours_Played,isPositive,noOfHelpful,noOfFunny,review,isValid,Polarity,isSingle
Caveira,219740,"March 14, 2016",923.0 hrs on record,Recommended,1,1,"But someone is either going to draw male specific organs or create something so absurdly stupid , it just might work , Besides that , There are good modders out there who make Garry s Mod look absolutely beautiful , Detroit Eat your heart out , I can spawn things .",0,-2,-2
sharktemplar,253230,"December 3, 2018",61.8 hrs on record,Recommended,10,2,One area actually crashed my game because of where I was when I changed some specific graphics settings to try and boost fps in that location ( time rift in fourth level ) .,1,-1,1
from the 213.,253230,"October 15, 2017",18.3 hrs on record,Recommended,15,1,Time rift levels are utterly beautiful .,1,1,1
Midouri ミリ,219740,"September 12, 2018",400.7 hrs on record,Recommended,2,0,"There isn't much of a story but what s there is layered with excellent visuals and creative , colorful and spunky characters and voice acting , cute enough to give context to your collectathon adventure and the final battle is quite the nice piece of art .",1,1,0
frisbeemenace,238460,"June 22, 2014",12.1 hrs on record,Recommended,1,0,"brutal and twisted , good atmosphere , great soundtrack .",1,1,0
Spookz4ever2000™,219740,"March 4, 2018",26.1 hrs on record,Recommended,121,6,If you turn those settings to max my pc starts to work on those 60 fps And im playing Gta 5 on max settings .,1,-1,1
f0rtitude,253230,"December 25, 2017",44.2 hrs on record,Recommended,63,1,"If you liked any of those games then yes , I do recommend this beautiful game to you .",1,1,1
mago,253230,"October 5, 2017",27.8 hrs on record,Recommended,293,4,"the game as it is right now is a much more upgraded version from the beta ( well duh , its released ) , it features many more interesting mechanics , improved graphics and well , its finished i definitely wont play through it only once , as it has a special spot in my heart , anticipating a game for so long cant be healthy : P it is one of the best 3D platformers you can get on steam , if you are an enthusiast for this type of game just get it , and if you are interested in the genre , you will have no regrets .",1,1,0
CA$H CHRI$TIAN,219740,"February 4, 2014",8.0 hrs on record,Recommended,1,0,"Very good game , nice graphics , and lots of replay value .",1,1,0
engie_near,219740,January 26,17.7 hrs on record,Recommended,4,0,The graphics are phenomenal as well .,1,1,1
MulberryComic20,219740,"July 3, 2016",15.3 hrs on record,Recommended,1,0,Nice a fun game I have it on my 360 but the graphics was toon down but on pc the graphics are three thousand times better .,1,1,1
scumfcukflowerboy,253230,"July 19, 2014",18.8 hrs on record,Recommended,1,0,"football , capture the horse , soulstealing and many more ) Great graphics / art style Cons Most special star characters you have to be around on a certain day , or complete some maps which is a nuisance ( personally ) Hard ish if you don't have an xbox controller So to conclude I had a hard time thinking of bad reasons , so all I can say is get this game and Buckle Yo Pants .",1,1,0
Voltedger,4000,"October 11, 2017",1.5 hrs on record,Recommended,23,2,"It will begin by having horrific visuals , and outstanding twists that you didn't see coming , halfway into the game .",1,0,1
Sultan_H,219740,"August 25, 2015",4.6 hrs on record,Recommended,4,1,"Yes , just Yes ( good score ) An amazing survival well made , beautiful artwork and game is a dream , bought without regret .",1,1,0
sharktemplar,219740,"December 3, 2018",61.8 hrs on record,Recommended,10,2,( 3 Inconsistent framerates / Rare but present instabilities Certain areas in the game result in lower fps than others due to their details .,1,-1,1
Cole,253230,"October 10, 2017",12.4 hrs on record,Recommended,5,0,"A Hat in Time is a FANTASTIC game , with excellent platforming , amazing gameplay , and a rich and vibrant world full of great level design and beautiful music .",1,1,0
jnyX2,219740,"September 5, 2014",3.7 hrs on record,Recommended,1,0,"This game is brilliant the design is beautiful , it's humor is funny as hell and the co op is a LOT of fun ( good score )",1,1,0
JackTwo,219740,"October 18, 2014",0.3 hrs on record,Recommended,0,0,Awesome game with great features and graphics,1,1,0
☯specticol☯,219740,"July 31, 2016",23.6 hrs on record,Recommended,0,0,"The game is a fun survival game with a beautiful art style and a cool story line , lots of characters and things to do .",1,1,0
Hipster Elephant,253230,"November 1, 2017",21.2 hrs on record,Recommended,7,0,it's a beautiful game .,1,1,1
jc ham,219740,"March 26, 2013",43.4 hrs on record,Recommended,1,0,"I won't spoil it , but it perfectly frames and sets up the gameplay and atmosphere .",1,1,0
Daveacus,219740,"December 30, 2017",19.0 hrs on record,Recommended,2,0,This game has a beautiful way of making the collecting aspect of games fun and entertaining and it never feels like a chore because of the colorful and amazing atmosphere the game brings to the table .,1,1,0
JMalm,238460,"July 20, 2014",6.5 hrs on record,Recommended,1,0,"Overall , Hotline Miami is a fantastic and beautiful game with very few barriers of entry .",1,1,1
Step Kick Kick Leap Kick Touch,219740,"October 7, 2017",22.5 hrs on record,Recommended,4,1,"The music , art design , and even graphics are phenomonal and fit the theme of the game .",1,1,0
#tiny.,219150,"November 19, 2017",4.3 hrs on record,Recommended,23,1,The creators honestly did an absolutely amazing job because the atmosphere gave me shivers once it had that switch .,1,1,1
Naalune,219740,"November 5, 2017",35.4 hrs on record,Recommended,3,0,"Music : Most of the overworld themes are fairly forgettable , ( besides Time Rift , which is beautiful ) but the boss themes are some of the best i've heard , they really feel intense and fit the bosses perfectly .",0,-2,-2
Ewan,219740,"May 10, 2014",3.0 hrs on record,Recommended,3,0,"Firstly , this game is beautiful .",1,1,1
Eigan123,253230,"November 26, 2017",63.9 hrs on record,Recommended,236,9,"This world is alive , full of details , both large and small , some random , some not , from Roomba rides , to scooter horns , to pattycake with the man in blue , to random posters plastered in various worlds , to talking owls , to curious crows , to picture taking , to jokes , to jokes WITHIN jokes , to clever responses , to humorous interactions , to easter eggs , to random jumps on floating cookies , to scary ledges , to tightrope mechanics , to engrossing music , to the vibrant surroundings and atmosphere , the list goes on .",1,1,1
Osiris!,219740,"December 25, 2017",27.2 hrs on record,Recommended,2,0,everything about this game is great the levels are unique and fun the soundtrack is great the visuals and animations are adorable and the boss fights are awesome .,1,1,0
ChristofOtiz,253230,"December 11, 2012",13.3 hrs on record,Recommended,1,0,The old school style graphics add the flair that indie games often need to distinguish themselves .,1,1,1
Seegson Synthetics,253230,"October 7, 2017",2.6 hrs on record,Recommended,121,4,"Really , I enjoy listening to it , it's beautiful and stands on it's own .",0,-2,-2
232ookkkjj232,219740,"January 1, 2014",1.3 hrs on record,Recommended,0,0,"Amazing , I love the survival aspect of this game , the sidescroller , noval graphics just make it that much better .",1,1,0
DaBlueWolf,219740,"November 5, 2017",32.4 hrs on record,Recommended,3,0,"Pros : Graphics are beautiful You don't need a super powerful PC to run this game Fantastic storyline Easy to use mechanics and controls Its freaking cute , ok I admit it .",1,1,1
Shroddington,219740,"October 5, 2017",36.2 hrs on record,Recommended,2,0,Pretty much goty right here the music and atmosphere are just top notch,1,1,0
Zanda64,253230,"October 5, 2017",20.4 hrs on record,Recommended,30,3,"Hat Kid can what Yookan't Yeah I copied that review but thats because it's 100 true Only an hour and a half into it but damn , the controls are fluent and smooth , the characters so far all have soul , the atmosphere of the worlds are great , bla bla bla ( I could go on but we d be here for a while ) .",1,1,0
Raven Lynx,253230,"December 29, 2017",17.2 hrs on record,Recommended,2,0,Pros : + Awesome soundtrack + Colorful atmosphere + Cute artstyle + Great level design + Memorable characters Cons : ( Mostly Personal Nitpicks ) The Camera can be annoying to work with in tight spaces Feels a little short but its great to replay the levels i've had some collision issues when Dashing into certain things but that's the only giltch I ran into A hat in Time feels like a throwback to old school golden age of platformers .,1,1,0
gretgor42,253230,"November 9, 2017",259.8 hrs on record,Recommended,3,0,"Then there s the Time Rift levels , which come in two forms : the blue form , consisting of fun linear platforming challenges with a surreal atmosphere , and the purple forms , which have you traverse a sequence of interesting explorable mini maps collecting rift pons and a set of pictures that tell a little story .",1,1,0
The Cockatrice,219740,February 10,14.7 hrs on record,Recommended,43,2,Sadly I did encounter some technical issues with the graphics .,1,-1,1
ErickaUnlimited,253230,"January 15, 2018",23.5 hrs on record,Recommended,10,0,"it's wise to mention that the game can be requirement heavy for older machines , as the amount of detail , moving parts and extreme draw distances available can be very taxing to some users , but luckily the developers included full customization when it comes to graphics , as well as wonderful explanations on what each option does for those unfamiliar with certain terms .",1,1,0
【=◈︿◈=】| Palpe,219740,"December 25, 2017",47.3 hrs on record,Recommended,5,2,"The graphics are very great and decent , but at somepoint the character 3D design is still kinda miss .",1,0,1
Ixo,238460,"October 20, 2013",7.7 hrs on record,Recommended,1,0,The atmosphere is spot on .,1,1,1
bubble butt radio,253230,"March 13, 2018",39.2 hrs on record,Recommended,235,407,very beautiful game made me forget that my wife wont let me see my son ( ( good score ),1,1,1
Saje,253230,"July 22, 2013",30.9 hrs on record,Recommended,1,0,"On top of it all , it has a booming soundtrack , catchy graphics and non stop fun and creativity with all the masks and weapons .",1,1,0
post-punk,253230,"June 21, 2014",22.0 hrs on record,Recommended,1,0,"Setting and Atmosphere : Hotline Miami has enough of the atmosphere , soundtrack , and gore to be in the leagues of GTA : Vice City .",1,1,0
Rey,219740,"December 30, 2017",71.9 hrs on record,Recommended,3,0,"well I don't play a lot of platformer tho , so whatever : v Heart warming atmosphere .",1,1,1
Todd Smacky,253230,"January 3, 2018",14.7 hrs on record,Recommended,4,0,"The graphics are cute , colorful and fitting .",1,1,1
Step Kick Kick Leap Kick Touch,219740,"October 7, 2017",22.5 hrs on record,Recommended,4,1,"I hear a lot of people criticizing the graphics , but I d argue that it was a delibirate decision made to harken back to the days of the GameCube .",1,0,1
SammyP6 Spooktober Form,253230,October 10,9.9 hrs on record,Recommended,8,0,"Don't be turned away by the cartoony graphics , this game is not for little kids .",1,0,1
Ropiel,253230,"March 13, 2018",167.3 hrs on record,Recommended,2,0,"The best platformer i've ever played , i loved everything about it , the humor , the graphics ( ok its more on the fantastic artistic direction because the Unreal Engine 3 is getting pretty old ) , the characters , the level design , the gameplay , EVERYTHING about this game was a delight to see and listen , because yes even the OST kicks , there s so many incredible tracks that fit so well to the levels they were put into , i could also talk about the story that is quite simple yes but has very good ending to it in my opinion , this game is a jewel , something that made me love games again ( especially platformers that kinda died over the decades ) .",1,0,1
Minty,253230,"August 14, 2018",26.0 hrs on record,Recommended,73,1,Style The crowning achievement of A Hat in Time is its atmosphere .,1,1,1
╬Snivy IsTrolling╬,219740,"November 2, 2014",13.9 hrs on record,Recommended,1,0,"On a serious note : + Beautiful Story + Smooth graphics that makes you want to picture it in a book ( I have a HP Intel core i3 , 2GB ram and it plays fine ) + Amazing replay value + Simple and smart controls + One of the best Co op games to date What s negative you ask You re still reading this damn review and havent BOUGHT THE GAME , BY IT NOW WHILE ITS ONE SALE",1,1,0
Avolicis,219740,March 8,33.9 hrs on record,Recommended,11,0,"I mentioned that the visuals are pleasing however , they more often than not lack fidelity .",1,0,1
@johnxfire,253230,"October 9, 2017",17.5 hrs on record,Recommended,4,0,"The characters are absolutely charming , and the environments are lush and beautiful .",1,1,1
milkshakelake,219740,"June 5, 2018",11.7 hrs on record,Recommended,32,0,"Music : ( good score ) Awesome Sometimes the music changes with the position of the camera and character , which is a nice touch and adds atmosphere .",0,-2,-2
redpanda47,219740,"January 10, 2014",125.9 hrs on record,Recommended,2,0,"Love the graphics , the ambiance and how the game actually feels different when you change characters .",1,1,1
Cup of n00bles,219740,"November 21, 2017",146.6 hrs on record,Recommended,6,0,"I went in to this game expecting an indie budget title with fairly loose controls , passable graphics , and gameplay just interesting enough for a 4 hour playtime tops .",1,0,1
mooch561,219740,"October 27, 2014",260.0 hrs on record,Recommended,1,0,"From the graphics , I did not expect much from it .",1,-1,1
OmfgHaxx,253230,"June 20, 2014",5.8 hrs on record,Recommended,1,0,"1 , 000 , 000 , 000 P graphics , just what i wanted",1,1,1
Chum,253230,"October 11, 2017",35.2 hrs on record,Recommended,18,0,"The game's music and world is what really sells it , I found myself simply standing or sitting around and appreciating the game's atmosphere , something I rarely do in any game .",1,1,0
Damn Dood™,219740,"January 10, 2015",8.8 hrs on record,Recommended,1,0,"it's able to create a very silly , hilarious , and fun platformer atmosphere .",1,1,1
NIPScaps,219740,May 6,425.3 hrs on record,Recommended,8,2,The game has fantastic graphics and good soundtrack .,1,1,0
Twili,219740,"October 12, 2017",61.0 hrs on record,Recommended,4,0,"Plus , each level is unique and varied , with bucket loads of atmosphere .",1,1,1
Spooky Rock,219740,"May 17, 2013",19.3 hrs on record,Recommended,1,0,"Freaking amazing game , love the sounds , and the graphics compliment the style of game wonderfully Highly recommend",1,1,0
Akemi Homura,219740,"January 10, 2018",96.4 hrs on record,Recommended,2,0,From the beginning you get to witness some beautiful pre level art in the loading screens depicting what you are in for .,1,1,1
UndyingCrystal,219740,"September 22, 2014",17.1 hrs on record,Recommended,1,0,"This is a beautiful game , it is well written , well made , and darkly humorous to a lovable extent The graphics are intricate and unique , the gameplay reminding me fondly of the survivalism and risk of hardcore Minecraft , and the story , although not slammed into your face directly , had me hooked from the start .",1,1,0
emphasize,219740,"December 30, 2014",53.6 hrs on record,Recommended,1,1,Tim Burton style graphics are sublime .,1,1,1
Broocevelt,238460,"June 23, 2014",5.6 hrs on record,Recommended,1,0,"If you re looking for a casual but fun co op puzzle platformer , with hilarious humour both in the visuals and the audio , and a narrator with a gorgeous voice , then this is the game for you and your friend ( s ) .",1,1,0
NicRULZ,238460,"August 19, 2014",13.7 hrs on record,Recommended,1,0,"The gameplay is very violent , even with the classic style graphics , so I wouldn't recommend this at all for someone who dislikes violent games .",1,1,0
LDB Momentum,219740,"November 29, 2014",6.8 hrs on record,Recommended,1,0,"I know it has wierd graphics , wierd monsters , wierd animals , wierd survival needs but it keeps me coming back .",1,1,0
Retro Beef,219740,"February 14, 2014",67.6 hrs on record,Recommended,0,1,"This is one of my most favorite games , Thhe way the graphics are based are amazing .",1,1,1
SixCyn,253230,"October 5, 2017",14.6 hrs on record,Recommended,5,0,"Incredible game , amazing graphics , everything feels like it was made with love .",1,1,1
DIAMOND,219740,"October 30, 2014",0.4 hrs on record,Recommended,0,0,You should to try this game if you are an AVENTURER I like adventure of this game and atmosphere is very cool .,1,1,1
FleetCommand,253230,January 6,23.1 hrs on record,Recommended,5,0,"For this , you also get cute visuals , a fantastic soundtrack and great voice acting both for you and the other characters surrounding you .",1,1,0
Alas,253230,"July 6, 2014",4.3 hrs on record,Recommended,1,0,The graphics are old style and pixelly but that only serves to exaggerate its bloodiness .,1,1,1
dheart88,219740,"December 23, 2014",11.4 hrs on record,Recommended,3,0,"once you died , you died forever and have to repeat again from the beginning ( unless you use mod that allow load on last save ) I really like the capability of modding the game I have to be honest , I still can't survive more than 20 days in game so I use the mod I mentioned before to make the game easy as I want to see the feature and memorize them before playing harsh mode pro : great sound effects good graphics great gameplay .",1,1,0
Minty,219740,"August 14, 2018",26.0 hrs on record,Recommended,73,1,tl dr A brilliant atmosphere and responsive gameplay serves as an incredible kickoff for Gears for Breakfast .,1,1,0
Strawbeary,219740,"October 18, 2017",15.0 hrs on record,Recommended,32,2,"A Hat in Time has smooth gameplay , adorable characters and graphics , a simple and easy to follow story , and some compelling platforming .",1,1,0
ProstataMackan,219740,"October 20, 2014",31.6 hrs on record,Recommended,1,0,"Insanely fun and addictive Love the atmosphere of the game , and is looking forward to Don't Starve Together",1,1,0
Matchstick,219740,"May 5, 2014",13.7 hrs on record,Recommended,1,0,"it's hard to explain how such a simple game can have so much depth and atmosphere , but it does .",1,1,1
alberto for president 2020,219740,"October 27, 2013",47.2 hrs on record,Recommended,0,0,Don't Starve is a beautiful game that I enjoy playing when i'm stressed .,1,1,1
Tortles,219740,"January 26, 2015",28.7 hrs on record,Recommended,1,0,"Attractive art style and graphics , and a fun take on survival gaming .",1,1,0
Shin Dragon,219740,"May 3, 2014",23.3 hrs on record,Recommended,1,2,"Don't starve is an awesome survival games , graphics may look cute and friendly but the game is really dark , It is so challlenging and addicting game it will keep you hooked for hours ( good score ) Pros Fun game , nice to look at , great options menus , Cons : no way to play with friends",1,1,0
American Tragedy,253230,"August 14, 2018",13.0 hrs on record,Recommended,29,1,You just notice how beautiful and quality this game is with a pretty much classic platformer mechanics and simply enjoy it .,1,1,0
MelonSpeedruns,219740,"October 13, 2017",121.9 hrs on record,Recommended,5,0,"I praise the game for it's amazing and responsive controls , beautiful graphics and a killer soundtrack .",1,1,0
Terminal Guy,219740,"July 22, 2013",8.0 hrs on record,Recommended,0,0,"Fantastic little game , it's got a great soundtrack , unique graphics and it's really addicting .",1,1,0
🌸HelloKittyKawaii🌸 ♡,253230,"July 12, 2018",4.7 hrs on record,Recommended,7,1,"this is a really fun platformer that'll give you nostalgia and I personally like the badges , you can take beautiful in game panoramas and it's just a really wacky , cute game .",1,1,0
